2018-08-29 20:56:23.076 @SHFE F RB 1901|2018-08-29 20:56:23|3|4160.000000|5263276|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2018-08-29 20:59:00.941 @SHFE F RB 1901|2018-08-29 20:59:01.342|3|4167.000000|7970|5|4166.000000|70|4167.000000|140|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2323926|4167.000000|4278.000000|4167.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:00.987 @SHFE F RB 1901|2018-08-29 21:00:01.389|3|4165.000000|1620|5|4165.000000|15|4166.000000|203|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2323828|4167.000000|4278.000000|4163.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:01.253 @SHFE F RB 1901|2018-08-29 21:00:01.643|3|4160.000000|5888|5|4159.000000|96|4160.000000|1423|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2325910|4167.000000|4278.000000|4159.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:01.761 @SHFE F RB 1901|2018-08-29 21:00:02.163|3|4157.000000|3990|5|4156.000000|289|4157.000000|52|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2327628|4167.000000|4278.000000|4156.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:02.281 @SHFE F RB 1901|2018-08-29 21:00:02.678|3|4156.000000|1972|5|4157.000000|99|4158.000000|144|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2327764|4167.000000|4278.000000|4155.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:02.543 @SHFE F RB 1901|2018-08-29 21:00:02.947|3|4158.000000|1972|5|4157.000000|99|4158.000000|144|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2327764|4167.000000|4278.000000|4155.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:02.811 @SHFE F RB 1901|2018-08-29 21:00:03.212|3|4158.000000|1124|5|4158.000000|304|4159.000000|276|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2327524|4167.000000|4278.000000|4155.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:03.353 @SHFE F RB 1901|2018-08-29 21:00:03.743|3|4158.000000|988|5|4158.000000|217|4160.000000|1056|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2328072|4167.000000|4278.000000|4155.000000|4160.000000|4519.000000|3928.000000
2018-08-29 21:00:03.870 @SHFE F RB 1901|2018-08-29 21:00:04.260|3|4160.000000|1352|5|4159.000000|4|4160.000000|781|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|2327980|4167.000000|4278.000000|4155.000000|4160.000000|4519.000000|3928.000000
