2018-08-20 21:26:10.433 @ZCE F CF 809|2018-08-20 21:26:10|3|16015.000000|2770|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2018-08-20 21:26:11.443 @ZCE F CF 809|2018-08-20 21:26:11.857|3|16015.000000|16|5|16005.000000|49|16020.000000|8|16000.000000|11|16025.000000|11|15950.000000|1|16030.000000|5|15930.000000|2|16035.000000|5|15900.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:13.452 @ZCE F CF 809|2018-08-20 21:26:13.869|3|16015.000000|16|5|16005.000000|45|16020.000000|8|16000.000000|11|16025.000000|11|15950.000000|1|16030.000000|5|15930.000000|2|16035.000000|5|15900.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:14.464 @ZCE F CF 809|2018-08-20 21:26:14.873|3|16015.000000|16|5|16005.000000|46|16020.000000|8|16000.000000|11|16025.000000|11|15950.000000|1|16030.000000|5|15930.000000|2|16035.000000|5|15900.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:16.731 @ZCE F CF 809|2018-08-20 21:26:17.145|3|16015.000000|16|5|16005.000000|45|16020.000000|8|16000.000000|11|16025.000000|11|15950.000000|1|16030.000000|5|15930.000000|2|16035.000000|5|15900.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:17.479 @ZCE F CF 809|2018-08-20 21:26:17.897|3|16015.000000|16|5|16005.000000|40|16020.000000|8|16000.000000|11|16025.000000|11|15950.000000|1|16030.000000|5|15930.000000|2|16035.000000|5|15900.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:17.985 @ZCE F CF 809|2018-08-20 21:26:18.402|3|16015.000000|16|5|16010.000000|17|16020.000000|5|16005.000000|1|16025.000000|11|16000.000000|11|16030.000000|5|15950.000000|1|16035.000000|5|15930.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:18.487 @ZCE F CF 809|2018-08-20 21:26:18.906|3|16015.000000|16|5|16010.000000|12|16020.000000|5|16005.000000|1|16025.000000|11|16000.000000|11|16030.000000|5|15950.000000|1|16035.000000|5|15930.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:18.990 @ZCE F CF 809|2018-08-20 21:26:19.409|3|16015.000000|16|5|16010.000000|17|16020.000000|5|16005.000000|1|16025.000000|11|16000.000000|11|16030.000000|5|15950.000000|1|16035.000000|5|15930.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
2018-08-20 21:26:19.497 @ZCE F CF 809|2018-08-20 21:26:19.912|3|16015.000000|16|5|16010.000000|1|16020.000000|5|16005.000000|1|16025.000000|11|16000.000000|11|16030.000000|5|15950.000000|1|16035.000000|5|15930.000000|2|16040.000000|7|83320|15930.000000|16050.000000|15920.000000|15930.000000|16580.000000|15000.000000
