2018-08-21 00:23:47.441 @SHFE F NI 1901|2018-08-21 00:23:47|3|112640.000000|34502|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2018-08-21 00:24:17.976 @SHFE F NI 1901|2018-08-21 00:24:18.495|3|112600.000000|4|5|112600.000000|1|112640.000000|5|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89684|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:23.232 @SHFE F NI 1901|2018-08-21 00:24:23.751|3|112600.000000|4|5|112610.000000|1|112640.000000|5|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89684|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:28.988 @SHFE F NI 1901|2018-08-21 00:24:29.508|3|112600.000000|4|5|112610.000000|1|112630.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89684|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:33.996 @SHFE F NI 1901|2018-08-21 00:24:34.514|3|112610.000000|2|5|112580.000000|2|112620.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:36.248 @SHFE F NI 1901|2018-08-21 00:24:36.766|3|112610.000000|2|5|112580.000000|2|112610.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89680|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:36.749 @SHFE F NI 1901|2018-08-21 00:24:37.267|3|112610.000000|2|5|112580.000000|2|112600.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89680|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:39.502 @SHFE F NI 1901|2018-08-21 00:24:40.021|3|112570.000000|6|5|112560.000000|1|112600.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89678|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:40.004 @SHFE F NI 1901|2018-08-21 00:24:40.522|3|112580.000000|4|5|112550.000000|3|112570.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89676|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:40.505 @SHFE F NI 1901|2018-08-21 00:24:41.023|3|112570.000000|2|5|112550.000000|3|112580.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89676|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:41.008 @SHFE F NI 1901|2018-08-21 00:24:41.527|3|112570.000000|2|5|112550.000000|3|112570.000000|9|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89676|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:41.509 @SHFE F NI 1901|2018-08-21 00:24:42.027|3|112550.000000|6|5|112520.000000|2|112580.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89670|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:42.260 @SHFE F NI 1901|2018-08-21 00:24:42.778|3|112550.000000|6|5|112520.000000|3|112560.000000|8|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89670|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:42.760 @SHFE F NI 1901|2018-08-21 00:24:43.279|3|112550.000000|6|5|112520.000000|3|112550.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89670|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:43.265 @SHFE F NI 1901|2018-08-21 00:24:43.780|3|112550.000000|6|5|112530.000000|1|112550.000000|3|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89676|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:43.764 @SHFE F NI 1901|2018-08-21 00:24:44.281|3|112550.000000|6|5|112550.000000|1|112570.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:44.263 @SHFE F NI 1901|2018-08-21 00:24:44.781|3|112570.000000|2|5|112570.000000|1|112660.000000|1|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:44.763 @SHFE F NI 1901|2018-08-21 00:24:45.282|3|112570.000000|2|5|112570.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:45.515 @SHFE F NI 1901|2018-08-21 00:24:46.032|3|112570.000000|2|5|112550.000000|1|112580.000000|2|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:46.015 @SHFE F NI 1901|2018-08-21 00:24:46.533|3|112570.000000|2|5|112560.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:46.515 @SHFE F NI 1901|2018-08-21 00:24:47.034|3|112570.000000|2|5|112550.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:47.767 @SHFE F NI 1901|2018-08-21 00:24:48.285|3|112570.000000|2|5|112560.000000|2|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:48.267 @SHFE F NI 1901|2018-08-21 00:24:48.786|3|112570.000000|2|5|112570.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:50.521 @SHFE F NI 1901|2018-08-21 00:24:51.039|3|112570.000000|2|5|112560.000000|2|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:24:58.781 @SHFE F NI 1901|2018-08-21 00:24:59.300|3|112570.000000|2|5|112570.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89682|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:25:00.533 @SHFE F NI 1901|2018-08-21 00:25:01.052|3|112570.000000|2|5|112560.000000|2|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89680|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
2018-08-21 00:25:01.034 @SHFE F NI 1901|2018-08-21 00:25:01.553|3|112570.000000|2|5|112570.000000|1|112590.000000|6|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|0.000000|0|89680|112570.000000|113200.000000|112150.000000|112560.000000|118660.000000|105230.000000
