date,time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2018-01-31,20:59:00,5807,300,300,535878,0,0,0,0,B
2018-01-31,21:00:00,5807,78,378,56,5806,111,5807,24,B
2018-01-31,21:00:00,5806,2,380,-2,5806,110,5807,24,S
2018-01-31,21:00:00,5805,404,784,-44,5805,46,5806,86,S
2018-01-31,21:00:00,5805,138,922,52,5805,2,5806,105,S
2018-01-31,21:00:00,5805,76,998,-66,5805,57,5806,79,S
2018-01-31,21:00:01,5805,144,1142,-68,5805,39,5806,91,S
2018-01-31,21:00:01,5806,34,1176,-4,5805,30,5806,90,B
2018-01-31,21:00:01,5806,128,1304,-30,5805,26,5806,67,B
2018-01-31,21:00:01,5807,242,1546,4,5806,31,5807,32,B
2018-01-31,21:00:01,5807,100,1646,-18,5806,4,5807,23,B
2018-01-31,21:00:01,5807,46,1692,-12,5806,6,5807,22,B
2018-01-31,21:00:02,5806,72,1764,2,5805,74,5806,80,S
2018-01-31,21:00:02,5807,178,1942,-16,5806,33,5807,26,B
2018-01-31,21:00:02,5807,52,1994,-24,5806,34,5807,9,B
2018-01-31,21:00:02,5808,74,2068,-30,5807,8,5808,12,B
2018-01-31,21:00:03,5810,130,2198,-34,5809,207,5810,23,B
2018-01-31,21:00:03,5809,16,2214,-12,5809,201,5810,25,S
2018-01-31,21:00:03,5809,10,2224,-4,5809,198,5810,23,S
2018-01-31,21:00:03,5809,12,2236,-12,5809,192,5810,23,S
2018-01-31,21:00:03,5809,28,2264,-8,5809,179,5810,22,S
2018-01-31,21:00:04,5810,8,2272,-6,5809,176,5810,22,B
2018-01-31,21:00:04,5810,2,2274,-2,5809,176,5810,21,B
2018-01-31,21:00:04,5810,2,2276,-2,5809,176,5810,21,B
2018-01-31,21:00:04,5810,448,2724,-344,5808,15,5810,10,B
2018-01-31,21:00:04,5810,2,2726,0,5809,23,5810,10,B
2018-01-31,21:00:04,5810,10,2736,0,5809,33,5810,5,B
2018-01-31,21:00:05,5809,6,2742,-2,5809,31,5810,6,S
2018-01-31,21:00:05,5807,120,2862,94,5808,8,5809,24,S
2018-01-31,21:00:05,5808,46,2908,-34,5808,18,5809,3,B
2018-01-31,21:00:05,5809,6,2914,0,5809,11,5810,26,B
2018-01-31,21:00:06,5810,68,2982,-60,5810,5,5811,44,B
2018-01-31,21:00:06,5810,10,2992,0,5809,12,5810,32,B
2018-01-31,21:00:06,5809,6,2998,-6,5809,11,5810,32,S
2018-01-31,21:00:06,5809,10,3008,0,5809,6,5810,32,S
2018-01-31,21:00:06,5810,10,3018,0,5809,13,5810,27,B
2018-01-31,21:00:07,5810,2,3020,-2,5809,20,5810,26,B
2018-01-31,21:00:07,5810,2,3022,0,5809,20,5810,25,B
2018-01-31,21:00:07,5811,56,3078,-48,5810,9,5811,46,B
2018-01-31,21:00:08,5811,24,3102,2,5810,7,5811,41,B
2018-01-31,21:00:08,5811,6,3108,-2,5810,8,5811,38,B
2018-01-31,21:00:08,5811,2,3110,0,5810,35,5811,31,B
2018-01-31,21:00:09,5810,6,3116,-6,5810,39,5811,29,S
2018-01-31,21:00:09,5811,60,3176,-16,5811,1,5812,82,B
2018-01-31,21:00:09,5810,16,3192,0,5810,39,5812,80,S
2018-01-31,21:00:09,5808,440,3632,-116,5808,1,5809,11,S
2018-01-31,21:00:10,5809,26,3658,-4,5808,11,5809,16,B
2018-01-31,21:00:10,5808,32,3690,-2,5807,34,5808,78,S
2018-01-31,21:00:10,5808,12,3702,-10,5807,28,5808,77,S
2018-01-31,21:00:10,5807,10,3712,0,5807,30,5808,96,S
2018-01-31,21:00:11,5808,4,3716,-2,5807,30,5808,94,B
2018-01-31,21:00:11,5807,4,3720,0,5807,28,5808,94,S
2018-01-31,21:00:11,5808,196,3916,-30,5808,8,5809,11,B
2018-01-31,21:00:11,5809,2,3918,0,5809,4,5810,23,B
2018-01-31,21:00:12,5809,4,3922,-4,5809,2,5810,23,B
2018-01-31,21:00:12,5810,6,3928,-6,5809,2,5810,20,B
2018-01-31,21:00:12,5810,6,3934,0,5809,2,5810,17,B
2018-01-31,21:00:12,5810,34,3968,8,5810,5,5811,41,B
2018-01-31,21:00:13,5810,10,3978,0,5809,8,5810,18,B
2018-01-31,21:00:13,5809,2,3980,2,5809,7,5810,18,S
2018-01-31,21:00:13,5810,2,3982,-2,5809,9,5810,18,B
2018-01-31,21:00:14,5810,2,3984,0,5809,26,5810,9,B
2018-01-31,21:00:14,5810,4,3988,-4,5809,26,5810,8,B
2018-01-31,21:00:15,5810,8,3996,0,5809,29,5810,4,B
2018-01-31,21:00:15,5810,10,4006,0,5810,5,5811,34,B
2018-01-31,21:00:16,5810,24,4030,-8,5810,14,5811,25,B
2018-01-31,21:00:17,5811,2,4032,-2,5810,22,5811,25,B
2018-01-31,21:00:17,5811,4,4036,2,5810,21,5811,23,B
2018-01-31,21:00:17,5811,2,4038,0,5810,22,5811,28,B
2018-01-31,21:00:18,5811,14,4052,0,5810,22,5811,21,B
2018-01-31,21:00:18,5811,2,4054,2,5810,26,5811,20,B
2018-01-31,21:00:18,5811,26,4080,16,5810,24,5811,9,B
2018-01-31,21:00:18,5811,4,4084,-2,5810,27,5811,8,B
2018-01-31,21:00:19,5811,14,4098,10,5810,27,5811,2,B
2018-01-31,21:00:19,5811,2,4100,0,5810,27,5811,1,B
2018-01-31,21:00:19,5811,2,4102,-2,5811,19,5812,104,B
2018-01-31,21:00:20,5811,2,4104,-2,5811,36,5812,107,B
2018-01-31,21:00:20,5812,2,4106,0,5811,36,5812,106,B
2018-01-31,21:00:21,5811,10,4116,-10,5811,32,5812,102,S
2018-01-31,21:00:21,5811,2,4118,-2,5811,31,5812,101,S
2018-01-31,21:00:21,5812,20,4138,16,5811,37,5812,91,B
2018-01-31,21:00:21,5812,6,4144,-4,5811,35,5812,91,B
2018-01-31,21:00:22,5811,2,4146,0,5811,34,5812,91,S
2018-01-31,21:00:22,5812,4,4150,-4,5811,34,5812,89,B
2018-01-31,21:00:22,5811,2,4152,-2,5811,33,5812,89,S
2018-01-31,21:00:23,5812,16,4168,-6,5811,30,5812,85,B
2018-01-31,21:00:24,5812,2,4170,0,5811,33,5812,88,B
2018-01-31,21:00:24,5811,4,4174,-2,5811,55,5812,88,S
2018-01-31,21:00:25,5812,4,4178,-4,5811,55,5812,86,B
2018-01-31,21:00:25,5812,72,4250,-36,5811,27,5812,72,B
2018-01-31,21:00:25,5812,4,4254,0,5811,27,5812,71,B
2018-01-31,21:00:25,5812,22,4276,-6,5811,35,5812,59,B
2018-01-31,21:00:26,5811,70,4346,-40,5810,34,5811,25,S
2018-01-31,21:00:26,5811,2,4348,0,5810,34,5811,27,S
2018-01-31,21:00:26,5811,6,4354,0,5810,34,5811,25,S
2018-01-31,21:00:27,5811,4,4358,0,5810,34,5811,24,S
2018-01-31,21:00:28,5811,22,4380,0,5810,27,5811,23,S
2018-01-31,21:00:28,5811,2,4382,0,5810,31,5811,22,S
2018-01-31,21:00:29,5811,2,4384,0,5810,31,5811,22,S
2018-01-31,21:00:29,5811,4,4388,0,5810,34,5811,15,S
2018-01-31,21:00:29,5811,8,4396,0,5810,34,5811,13,S
2018-01-31,21:00:30,5811,16,4412,4,5810,35,5811,17,S
2018-01-31,21:00:30,5811,2,4414,0,5810,35,5811,18,S
2018-01-31,21:00:31,5811,6,4420,2,5810,35,5811,18,S
2018-01-31,21:00:31,5811,78,4498,36,5809,61,5811,25,S
2018-01-31,21:00:32,5810,4,4502,2,5810,3,5811,27,S
2018-01-31,21:00:32,5812,100,4602,58,5810,13,5812,64,B
2018-01-31,21:00:32,5810,54,4656,-6,5809,62,5810,12,S
2018-01-31,21:00:33,5809,2,4658,2,5809,61,5810,16,S
2018-01-31,21:00:33,5810,2,4660,0,5809,61,5810,17,B
2018-01-31,21:00:34,5810,2,4662,0,5809,72,5810,16,B
2018-01-31,21:00:34,5810,20,4682,12,5809,65,5810,15,B
2018-01-31,21:00:34,5810,20,4702,2,5809,65,5810,4,B
2018-01-31,21:00:35,5810,10,4712,4,5810,5,5811,38,B
2018-01-31,21:00:35,5811,16,4728,12,5810,5,5811,31,B
2018-01-31,21:00:36,5810,2,4730,0,5810,10,5811,40,S
2018-01-31,21:00:36,5810,20,4750,6,5809,68,5810,91,S
2018-01-31,21:00:36,5810,4,4754,0,5809,65,5810,94,S
2018-01-31,21:00:37,5810,4,4758,2,5809,65,5810,92,S
2018-01-31,21:00:37,5810,4,4762,2,5809,66,5810,93,S
2018-01-31,21:00:37,5810,42,4804,42,5809,66,5810,67,S
2018-01-31,21:00:38,5809,82,4886,36,5809,26,5810,74,S
2018-01-31,21:00:38,5809,10,4896,0,5809,22,5810,75,S
2018-01-31,21:00:38,5810,6,4902,4,5809,22,5810,79,B
2018-01-31,21:00:39,5810,16,4918,2,5809,22,5810,71,B
2018-01-31,21:00:39,5810,2,4920,0,5809,22,5810,70,B
2018-01-31,21:00:40,5810,4,4924,0,5809,29,5810,69,B
2018-01-31,21:00:40,5810,2,4926,0,5809,29,5810,68,B
2018-01-31,21:00:41,5810,2,4928,2,5809,29,5810,67,B
2018-01-31,21:00:41,5810,20,4948,20,5809,29,5810,57,B
2018-01-31,21:00:41,5809,20,4968,-16,5809,19,5810,57,S
2018-01-31,21:00:42,5809,14,4982,-2,5809,16,5810,49,S
2018-01-31,21:00:43,5809,10,4992,2,5809,61,5810,42,S
2018-01-31,21:00:43,5810,4,4996,0,5809,60,5810,40,B
2018-01-31,21:00:43,5809,6,5002,0,5809,59,5810,49,S
2018-01-31,21:00:44,5810,2,5004,2,5809,59,5810,48,B
2018-01-31,21:00:44,5810,12,5016,2,5809,55,5810,47,B
2018-01-31,21:00:45,5810,24,5040,-2,5809,58,5810,36,B
2018-01-31,21:00:45,5810,6,5046,0,5809,58,5810,33,B
2018-01-31,21:00:46,5810,4,5050,4,5809,56,5810,31,B
2018-01-31,21:00:46,5810,2,5052,2,5809,56,5810,31,B
2018-01-31,21:00:47,5809,2,5054,0,5809,55,5810,33,S
2018-01-31,21:00:47,5809,2,5056,0,5809,54,5810,33,S
2018-01-31,21:00:48,5810,26,5082,16,5809,54,5810,79,B
2018-01-31,21:00:48,5809,10,5092,10,5809,49,5810,79,S
2018-01-31,21:00:48,5810,14,5106,10,5809,44,5810,77,B
2018-01-31,21:00:49,5809,88,5194,-6,5808,42,5809,163,S
2018-01-31,21:00:49,5808,10,5204,0,5808,34,5809,163,S
2018-01-31,21:00:49,5809,12,5216,-12,5808,34,5809,159,B
2018-01-31,21:00:49,5809,4,5220,-4,5808,34,5809,159,B
2018-01-31,21:00:51,5808,2,5222,-2,5808,33,5809,164,S
2018-01-31,21:00:51,5808,8,5230,6,5808,29,5809,164,S
2018-01-31,21:00:52,5809,6,5236,0,5808,27,5809,163,B
2018-01-31,21:00:52,5809,4,5240,-2,5808,36,5809,162,B
2018-01-31,21:00:53,5809,10,5250,0,5808,36,5809,158,B
2018-01-31,21:00:53,5809,20,5270,0,5808,36,5809,148,B
2018-01-31,21:00:53,5808,8,5278,4,5808,32,5809,146,S
2018-01-31,21:00:53,5808,2,5280,0,5808,36,5809,146,S
2018-01-31,21:00:54,5809,22,5302,-22,5808,37,5809,135,B
2018-01-31,21:00:54,5809,14,5316,-10,5808,36,5809,130,B
2018-01-31,21:00:54,5809,2,5318,0,5808,37,5809,129,B
2018-01-31,21:00:55,5809,20,5338,0,5808,37,5809,121,B
2018-01-31,21:00:55,5809,2,5340,-2,5808,37,5809,120,B
2018-01-31,21:00:55,5808,2,5342,-2,5808,36,5809,120,S
2018-01-31,21:00:55,5808,6,5348,-2,5808,28,5809,120,S
2018-01-31,21:00:56,5808,6,5354,6,5808,27,5809,120,S
2018-01-31,21:00:57,5809,8,5362,2,5808,26,5809,117,B
2018-01-31,21:00:57,5809,2,5364,0,5808,26,5809,116,B
2018-01-31,21:00:58,5808,18,5382,12,5808,18,5809,116,S
2018-01-31,21:00:58,5809,18,5400,-6,5808,56,5809,107,B
2018-01-31,21:00:58,5808,108,5508,-20,5808,4,5809,105,S
2018-01-31,21:00:59,5808,6,5514,0,5808,1,5809,105,S
2018-01-31,21:00:59,5807,38,5552,0,5807,73,5808,5,S
2018-01-31,21:00:59,5807,2,5554,2,5807,72,5808,11,S
2018-01-31,21:00:59,5807,6,5560,6,5807,69,5808,14,S
2018-01-31,21:01:00,5807,4,5564,0,5807,68,5808,16,S
2018-01-31,21:01:01,5808,2,5566,-2,5807,82,5808,20,B
2018-01-31,21:01:01,5808,4,5570,-2,5807,81,5808,19,B
2018-01-31,21:01:02,5808,4,5574,0,5807,81,5808,20,B
2018-01-31,21:01:02,5808,44,5618,-12,5808,17,5809,96,B
2018-01-31,21:01:02,5808,8,5626,0,5808,14,5809,96,B
2018-01-31,21:01:02,5808,2,5628,0,5808,13,5809,99,B
2018-01-31,21:01:03,5809,2,5630,0,5808,15,5809,99,B
2018-01-31,21:01:03,5808,2,5632,2,5808,12,5809,102,S
2018-01-31,21:01:04,5809,14,5646,0,5808,17,5809,96,B
2018-01-31,21:01:04,5808,16,5662,-6,5808,10,5809,95,S
2018-01-31,21:01:04,5808,2,5664,0,5808,16,5809,95,S
2018-01-31,21:01:05,5809,4,5668,2,5808,18,5809,94,B
2018-01-31,21:01:06,5808,6,5674,0,5808,19,5809,107,S
2018-01-31,21:01:07,5808,4,5678,0,5808,20,5809,113,S
2018-01-31,21:01:07,5808,2,5680,2,5808,21,5809,113,S
2018-01-31,21:01:08,5807,200,5880,162,5807,40,5809,114,S
2018-01-31,21:01:08,5808,24,5904,-6,5807,38,5808,42,B
2018-01-31,21:01:09,5808,64,5968,-10,5807,38,5808,10,B
2018-01-31,21:01:09,5808,2,5970,0,5807,63,5808,9,B
2018-01-31,21:01:09,5808,4,5974,-2,5807,63,5808,7,B
2018-01-31,21:01:09,5808,10,5984,-10,5808,37,5809,115,B
2018-01-31,21:01:10,5808,4,5988,-2,5808,36,5809,114,B
2018-01-31,21:01:10,5808,8,5996,2,5808,32,5809,136,B
2018-01-31,21:01:10,5808,6,6002,0,5808,29,5809,154,B
2018-01-31,21:01:11,5808,2,6004,0,5808,16,5809,154,B
2018-01-31,21:01:11,5808,6,6010,0,5808,13,5809,154,B
2018-01-31,21:01:13,5808,12,6022,0,5808,7,5809,157,B
2018-01-31,21:01:14,5808,2,6024,0,5808,8,5809,157,B
2018-01-31,21:01:14,5808,2,6026,0,5808,17,5809,157,B
2018-01-31,21:01:14,5808,2,6028,2,5808,17,5809,157,B
2018-01-31,21:01:15,5809,4,6032,0,5808,20,5809,155,B
2018-01-31,21:01:15,5808,2,6034,-2,5808,20,5809,155,S
2018-01-31,21:01:16,5808,4,6038,0,5808,20,5809,155,S
2018-01-31,21:01:16,5808,4,6042,0,5808,19,5809,154,S
2018-01-31,21:01:17,5808,6,6048,-4,5808,17,5809,154,S
2018-01-31,21:01:18,5809,16,6064,-16,5808,18,5809,146,B
2018-01-31,21:01:19,5809,4,6068,0,5808,29,5809,145,B
2018-01-31,21:01:19,5808,58,6126,54,5807,57,5808,71,S
2018-01-31,21:01:20,5808,2,6128,2,5807,57,5808,78,S
2018-01-31,21:01:21,5807,4,6132,0,5807,56,5808,77,S
2018-01-31,21:01:21,5808,4,6136,0,5807,55,5808,76,B
2018-01-31,21:01:21,5808,2,6138,2,5807,55,5808,75,B
2018-01-31,21:01:22,5807,4,6142,-4,5807,53,5808,77,S
2018-01-31,21:01:22,5808,10,6152,10,5807,42,5808,72,B
2018-01-31,21:01:23,5808,8,6160,8,5807,47,5808,70,B
2018-01-31,21:01:23,5807,2,6162,0,5807,46,5808,70,S
2018-01-31,21:01:23,5808,4,6166,4,5807,46,5808,68,B
2018-01-31,21:01:23,5808,4,6170,4,5807,48,5808,66,B
2018-01-31,21:01:23,5808,4,6174,0,5807,48,5808,64,B
2018-01-31,21:01:24,5808,12,6186,8,5807,58,5808,60,B
2018-01-31,21:01:24,5808,2,6188,2,5807,58,5808,59,B
2018-01-31,21:01:25,5807,6,6194,-2,5807,57,5808,69,S
2018-01-31,21:01:25,5808,2,6196,2,5807,63,5808,78,B
2018-01-31,21:01:25,5808,2,6198,2,5807,58,5808,77,B
2018-01-31,21:01:26,5808,20,6218,0,5807,58,5808,67,B
2018-01-31,21:01:27,5808,2,6220,2,5807,56,5808,66,B
2018-01-31,21:01:27,5807,42,6262,-38,5807,29,5808,69,S
2018-01-31,21:01:27,5807,58,6320,32,5806,116,5807,3,S
2018-01-31,21:01:27,5807,2,6322,0,5806,116,5807,22,S
2018-01-31,21:01:28,5807,2,6324,0,5806,111,5807,32,S
2018-01-31,21:01:28,5807,4,6328,0,5806,109,5807,32,S
2018-01-31,21:01:28,5807,2,6330,0,5806,101,5807,49,S
2018-01-31,21:01:29,5806,2,6332,0,5806,97,5807,49,S
2018-01-31,21:01:29,5806,10,6342,0,5806,92,5807,50,S
2018-01-31,21:01:30,5807,4,6346,0,5806,92,5807,49,B
2018-01-31,21:01:30,5807,2,6348,0,5806,92,5807,48,B
2018-01-31,21:01:30,5807,2,6350,0,5806,93,5807,47,B
2018-01-31,21:01:30,5806,2,6352,0,5806,92,5807,47,S
2018-01-31,21:01:31,5806,2,6354,2,5806,91,5807,47,S
2018-01-31,21:01:31,5806,2,6356,0,5806,90,5807,47,S
2018-01-31,21:01:31,5806,4,6360,0,5806,88,5807,48,S
2018-01-31,21:01:31,5806,42,6402,6,5806,67,5807,33,S
2018-01-31,21:01:31,5807,22,6424,20,5806,57,5807,32,B
2018-01-31,21:01:31,5806,14,6438,2,5806,50,5807,32,S
2018-01-31,21:01:32,5806,36,6474,24,5806,46,5807,32,S
2018-01-31,21:01:32,5806,36,6510,-4,5806,29,5807,34,S
2018-01-31,21:01:32,5806,64,6574,34,5805,289,5806,14,S
2018-01-31,21:01:33,5806,2,6576,2,5805,287,5806,33,S
2018-01-31,21:01:34,5806,2,6578,2,5805,287,5806,35,S
2018-01-31,21:01:34,5805,32,6610,26,5805,272,5806,33,S
2018-01-31,21:01:34,5805,2,6612,-2,5805,271,5806,34,S
2018-01-31,21:01:35,5805,8,6620,0,5805,269,5806,38,S
2018-01-31,21:01:35,5805,4,6624,-2,5805,267,5806,38,S
2018-01-31,21:01:35,5806,2,6626,2,5805,273,5806,34,B
2018-01-31,21:01:35,5806,8,6634,6,5805,274,5806,29,B
2018-01-31,21:01:36,5805,12,6646,2,5805,269,5806,28,S
2018-01-31,21:01:36,5805,8,6654,4,5805,268,5806,25,S
2018-01-31,21:01:36,5805,2,6656,-2,5805,269,5806,31,S
2018-01-31,21:01:36,5806,2,6658,2,5805,269,5806,37,B
2018-01-31,21:01:37,5805,6,6664,-6,5805,266,5806,40,S
2018-01-31,21:01:37,5806,14,6678,-6,5805,268,5806,38,B
2018-01-31,21:01:38,5805,2,6680,-2,5805,267,5806,38,S
2018-01-31,21:01:38,5805,2,6682,-2,5805,266,5806,38,S
2018-01-31,21:01:38,5805,6,6688,0,5805,265,5806,37,S
2018-01-31,21:01:39,5806,60,6748,-46,5806,55,5807,51,B
2018-01-31,21:01:39,5807,92,6840,0,5806,88,5807,10,B
2018-01-31,21:01:39,5806,8,6848,-8,5806,84,5807,14,S
2018-01-31,21:01:40,5806,18,6866,-10,5806,75,5807,38,S
2018-01-31,21:01:40,5806,8,6874,-6,5806,71,5807,39,S
2018-01-31,21:01:40,5806,4,6878,-4,5806,69,5807,42,S
2018-01-31,21:01:41,5806,4,6882,0,5806,72,5807,42,S
2018-01-31,21:01:42,5806,28,6910,-10,5806,58,5807,42,S
2018-01-31,21:01:42,5807,14,6924,-14,5806,60,5807,36,B
2018-01-31,21:01:43,5807,2,6926,2,5806,63,5807,35,B
2018-01-31,21:01:44,5807,4,6930,-2,5806,62,5807,26,B
2018-01-31,21:01:44,5807,2,6932,0,5806,62,5807,25,B
2018-01-31,21:01:44,5806,10,6942,0,5806,57,5807,25,S
2018-01-31,21:01:44,5807,6,6948,-4,5806,57,5807,22,B
2018-01-31,21:01:44,5806,2,6950,0,5806,56,5807,29,S
2018-01-31,21:01:45,5807,58,7008,0,5807,17,5808,77,B
2018-01-31,21:01:45,5807,4,7012,2,5807,16,5808,97,B
2018-01-31,21:01:47,5807,2,7014,2,5807,17,5808,99,B
2018-01-31,21:01:47,5807,6,7020,0,5807,6,5808,99,B
2018-01-31,21:01:48,5807,14,7034,14,5806,81,5808,103,B
2018-01-31,21:01:48,5807,10,7044,0,5806,81,5807,3,B
2018-01-31,21:01:49,5807,4,7048,0,5806,81,5807,3,B
2018-01-31,21:01:50,5806,164,7212,-68,5805,285,5806,118,S
2018-01-31,21:01:50,5806,2,7214,0,5805,285,5806,117,S
2018-01-31,21:01:51,5806,4,7218,-4,5805,284,5806,130,S
2018-01-31,21:01:52,5806,4,7222,0,5805,284,5806,128,S
2018-01-31,21:01:52,5806,30,7252,0,5805,284,5806,108,S
2018-01-31,21:01:53,5806,6,7258,-2,5805,284,5806,106,S
2018-01-31,21:01:53,5805,22,7280,-18,5805,273,5806,111,S
2018-01-31,21:01:54,5806,2,7282,0,5805,294,5806,110,B
2018-01-31,21:01:54,5806,132,7414,-100,5805,300,5806,39,B
2018-01-31,21:01:54,5806,80,7494,0,5806,21,5807,10,B
2018-01-31,21:01:55,5806,2,7496,0,5806,52,5807,10,B
2018-01-31,21:01:55,5806,6,7502,0,5806,47,5807,10,B
2018-01-31,21:01:55,5806,2,7504,2,5806,46,5807,10,B
2018-01-31,21:01:55,5806,2,7506,0,5806,46,5807,10,B
2018-01-31,21:01:56,5806,2,7508,0,5806,58,5807,10,B
2018-01-31,21:01:57,5806,4,7512,-4,5806,58,5807,11,B
2018-01-31,21:01:58,5806,2,7514,0,5806,68,5807,11,B
2018-01-31,21:01:58,5807,2,7516,0,5806,68,5807,10,B
2018-01-31,21:01:59,5806,4,7520,2,5806,71,5807,13,S
2018-01-31,21:02:00,5806,74,7594,0,5806,56,5807,14,S
2018-01-31,21:02:00,5806,26,7620,2,5806,49,5807,13,S
2018-01-31,21:02:01,5806,116,7736,-4,5805,321,5806,11,S
2018-01-31,21:02:02,5806,34,7770,2,5805,321,5807,28,S
2018-01-31,21:02:03,5806,2,7772,0,5806,2,5807,33,S
2018-01-31,21:02:03,5806,4,7776,4,5805,321,5806,1,S
2018-01-31,21:02:03,5806,2,7778,2,5806,33,5807,40,S
2018-01-31,21:02:03,5806,66,7844,0,5805,321,5806,35,S
2018-01-31,21:02:05,5806,2,7846,-2,5805,337,5806,49,S
2018-01-31,21:02:05,5805,2,7848,2,5805,337,5806,49,S
2018-01-31,21:02:05,5806,2,7850,-2,5805,337,5806,48,B
2018-01-31,21:02:06,5806,2,7852,0,5805,345,5806,47,B
2018-01-31,21:02:06,5806,8,7860,-6,5805,345,5806,44,B
2018-01-31,21:02:07,5806,2,7862,0,5805,346,5806,43,B
2018-01-31,21:02:07,5806,4,7866,0,5805,346,5806,43,B
2018-01-31,21:02:08,5806,2,7868,0,5805,349,5806,42,B
2018-01-31,21:02:08,5806,2,7870,-2,5805,349,5806,40,B
2018-01-31,21:02:09,5806,22,7892,0,5805,353,5806,30,B
2018-01-31,21:02:09,5806,6,7898,0,5805,353,5806,27,B
2018-01-31,21:02:10,5806,4,7902,0,5805,345,5806,67,B
2018-01-31,21:02:10,5806,10,7912,-10,5805,346,5806,62,B
2018-01-31,21:02:11,5806,42,7954,0,5805,345,5806,47,B
2018-01-31,21:02:11,5806,2,7956,0,5805,346,5806,67,B
2018-01-31,21:02:11,5806,20,7976,0,5805,346,5806,57,B
2018-01-31,21:02:11,5806,2,7978,0,5805,346,5806,56,B
2018-01-31,21:02:12,5805,2,7980,2,5805,345,5806,61,S
2018-01-31,21:02:12,5805,2,7982,0,5805,344,5806,61,S
2018-01-31,21:02:13,5805,10,7992,-4,5805,339,5806,62,S
2018-01-31,21:02:14,5805,2,7994,-2,5805,339,5806,62,S
2018-01-31,21:02:14,5806,4,7998,-4,5805,344,5806,60,B
2018-01-31,21:02:14,5806,2,8000,-2,5805,346,5806,59,B
2018-01-31,21:02:14,5806,2,8002,0,5805,346,5806,53,B
2018-01-31,21:02:15,5806,6,8008,-6,5805,346,5806,50,B
2018-01-31,21:02:15,5806,2,8010,0,5805,346,5806,50,B
2018-01-31,21:02:15,5805,4,8014,-2,5805,345,5806,50,S
2018-01-31,21:02:15,5806,10,8024,0,5805,345,5806,45,B
2018-01-31,21:02:16,5805,4,8028,0,5805,345,5806,44,S
2018-01-31,21:02:16,5806,8,8036,0,5805,346,5806,40,B
2018-01-31,21:02:17,5805,2,8038,-2,5805,346,5806,41,S
2018-01-31,21:02:17,5805,2,8040,-2,5805,345,5806,41,S
2018-01-31,21:02:17,5806,4,8044,-4,5805,344,5806,41,B
2018-01-31,21:02:18,5806,2,8046,0,5805,344,5806,41,B
2018-01-31,21:02:18,5805,20,8066,0,5805,348,5806,42,S
2018-01-31,21:02:19,5805,2,8068,0,5805,347,5806,43,S
2018-01-31,21:02:19,5805,6,8074,6,5805,344,5806,46,S
2018-01-31,21:02:19,5806,10,8084,8,5805,340,5806,45,B
2018-01-31,21:02:20,5806,20,8104,-20,5805,340,5806,35,B
2018-01-31,21:02:20,5805,8,8112,-6,5805,338,5806,37,S
2018-01-31,21:02:21,5805,2,8114,0,5805,336,5806,40,S
2018-01-31,21:02:21,5805,2,8116,-2,5805,336,5806,40,S
2018-01-31,21:02:21,5805,12,8128,-4,5805,330,5806,38,S
2018-01-31,21:02:22,5805,34,8162,-16,5805,326,5806,38,S
2018-01-31,21:02:22,5806,92,8254,-38,5805,309,5806,25,B
2018-01-31,21:02:23,5805,2,8256,0,5805,311,5806,25,S
2018-01-31,21:02:23,5806,2,8258,0,5805,311,5806,26,B
2018-01-31,21:02:23,5805,14,8272,0,5805,306,5806,27,S
2018-01-31,21:02:24,5805,2,8274,-2,5805,305,5806,30,S
2018-01-31,21:02:24,5805,14,8288,-14,5805,298,5806,31,S
2018-01-31,21:02:24,5805,42,8330,0,5805,293,5806,33,S
2018-01-31,21:02:24,5805,2,8332,-2,5805,292,5806,38,S
2018-01-31,21:02:25,5805,4,8336,-2,5805,290,5806,38,S
2018-01-31,21:02:26,5806,54,8390,-2,5805,290,5806,30,B
2018-01-31,21:02:26,5805,6,8396,-6,5805,287,5806,30,S
2018-01-31,21:02:26,5806,14,8410,-8,5805,282,5806,28,B
2018-01-31,21:02:27,5805,568,8978,-72,5804,172,5805,59,S
2018-01-31,21:02:28,5804,2,8980,2,5804,171,5805,107,S
2018-01-31,21:02:28,5805,10,8990,10,5804,171,5805,104,B
2018-01-31,21:02:28,5805,112,9102,-28,5804,117,5805,102,B
2018-01-31,21:02:28,5804,2,9104,0,5804,116,5805,132,S
2018-01-31,21:02:29,5804,10,9114,10,5804,111,5805,140,S
2018-01-31,21:02:29,5804,2,9116,2,5804,109,5805,140,S
2018-01-31,21:02:29,5804,8,9124,0,5804,105,5805,140,S
2018-01-31,21:02:30,5805,10,9134,10,5804,105,5805,133,B
2018-01-31,21:02:30,5804,86,9220,4,5804,62,5805,133,S
2018-01-31,21:02:30,5804,18,9238,18,5804,53,5805,85,S
2018-01-31,21:02:31,5804,12,9250,6,5804,48,5805,85,S
2018-01-31,21:02:31,5804,2,9252,2,5804,47,5805,82,S
2018-01-31,21:02:31,5804,2,9254,0,5804,46,5805,92,S
2018-01-31,21:02:32,5804,20,9274,6,5804,36,5805,97,S
2018-01-31,21:02:32,5804,4,9278,2,5804,34,5805,103,S
2018-01-31,21:02:32,5804,4,9282,4,5804,32,5805,103,S
2018-01-31,21:02:32,5804,2,9284,0,5804,32,5805,107,S
2018-01-31,21:02:34,5804,68,9352,50,5803,61,5804,26,S
2018-01-31,21:02:34,5803,10,9362,10,5803,56,5804,69,S
