date,time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2018-01-05,20:59:00,3623.0,20,20,330908,0.0,0,0.0,0,B
2018-01-05,21:00:00,3623.0,14,34,8,3621.0,2,3622.0,11,B
2018-01-05,21:00:01,3621.0,38,72,0,3620.0,1,3621.0,41,S
2018-01-05,21:00:01,3622.0,90,162,-6,3619.0,1,3622.0,19,B
2018-01-05,21:00:02,3619.0,64,226,20,3619.0,1,3621.0,1,S
2018-01-05,21:00:02,3622.0,160,386,120,3621.0,13,3622.0,2,B
2018-01-05,21:00:03,3622.0,42,428,-2,3621.0,19,3622.0,4,B
2018-01-05,21:00:03,3625.0,28,456,-22,3622.0,7,3624.0,1,B
2018-01-05,21:00:04,3621.0,62,518,-22,3621.0,2,3623.0,1,S
2018-01-05,21:00:04,3623.0,2,520,-2,3621.0,7,3622.0,1,B
2018-01-05,21:00:05,3623.0,14,534,-14,3621.0,13,3622.0,1,B
2018-01-05,21:00:05,3622.0,38,572,-22,3622.0,3,3624.0,6,S
2018-01-05,21:00:06,3624.0,10,582,4,3621.0,7,3622.0,2,B
2018-01-05,21:00:06,3622.0,4,586,-4,3621.0,7,3624.0,4,S
2018-01-05,21:00:07,3621.0,2,588,0,3621.0,6,3623.0,1,S
2018-01-05,21:00:07,3623.0,4,592,-2,3621.0,5,3623.0,13,B
2018-01-05,21:00:08,3623.0,6,598,0,3621.0,6,3623.0,1,B
2018-01-05,21:00:08,3623.0,14,612,-2,3621.0,7,3624.0,2,B
2018-01-05,21:00:09,3624.0,6,618,-4,3623.0,3,3624.0,1,B
2018-01-05,21:00:10,3624.0,22,640,18,3623.0,9,3625.0,52,B
2018-01-05,21:00:10,3626.0,152,792,52,3624.0,2,3626.0,81,B
2018-01-05,21:00:11,3625.0,10,802,-6,3624.0,6,3626.0,77,S
2018-01-05,21:00:11,3626.0,16,818,0,3625.0,4,3626.0,72,B
2018-01-05,21:00:12,3626.0,54,872,-40,3624.0,14,3626.0,45,B
2018-01-05,21:00:12,3626.0,76,948,-58,3625.0,22,3626.0,7,B
2018-01-05,21:00:13,3626.0,14,962,2,3626.0,35,3627.0,31,B
2018-01-05,21:00:13,3627.0,2,964,-2,3626.0,27,3627.0,30,B
2018-01-05,21:00:14,3627.0,70,1034,16,3626.0,17,3627.0,5,B
2018-01-05,21:00:14,3627.0,2,1036,-2,3626.0,17,3627.0,4,B
2018-01-05,21:00:15,3626.0,8,1044,6,3626.0,14,3627.0,3,S
2018-01-05,21:00:15,3626.0,22,1066,-8,3625.0,12,3626.0,1,S
2018-01-05,21:00:16,3625.0,24,1090,6,3624.0,8,3625.0,3,S
2018-01-05,21:00:16,3625.0,2,1092,2,3624.0,8,3625.0,2,S
2018-01-05,21:00:17,3625.0,10,1102,4,3624.0,2,3625.0,5,S
2018-01-05,21:00:17,3625.0,10,1112,-6,3624.0,52,3626.0,16,S
2018-01-05,21:00:18,3624.0,4,1116,0,3625.0,5,3626.0,22,S
2018-01-05,21:00:18,3624.0,26,1142,4,3624.0,43,3625.0,7,S
2018-01-05,21:00:19,3624.0,16,1158,12,3624.0,38,3625.0,18,S
2018-01-05,21:00:20,3624.0,18,1176,18,3624.0,36,3625.0,14,S
2018-01-05,21:00:20,3624.0,6,1182,2,3624.0,33,3625.0,14,S
2018-01-05,21:00:21,3624.0,6,1188,0,3624.0,24,3625.0,23,S
2018-01-05,21:00:21,3624.0,52,1240,44,3623.0,5,3624.0,9,S
2018-01-05,21:00:22,3622.0,32,1272,10,3621.0,9,3622.0,5,S
2018-01-05,21:00:22,3622.0,40,1312,-12,3622.0,3,3623.0,24,S
2018-01-05,21:00:24,3623.0,2,1314,2,3622.0,4,3623.0,23,B
2018-01-05,21:00:25,3623.0,2,1316,2,3622.0,11,3623.0,22,B
2018-01-05,21:00:26,3623.0,44,1360,34,3623.0,9,3624.0,6,B
2018-01-05,21:00:27,3623.0,4,1364,0,3623.0,9,3624.0,6,B
2018-01-05,21:00:27,3623.0,6,1370,2,3622.0,14,3623.0,3,B
2018-01-05,21:00:28,3622.0,10,1380,-6,3622.0,9,3624.0,3,S
2018-01-05,21:00:29,3622.0,18,1398,-16,3621.0,12,3622.0,1,S
2018-01-05,21:00:29,3622.0,2,1400,0,3621.0,26,3624.0,9,S
2018-01-05,21:00:35,3622.0,2,1402,0,3621.0,22,3622.0,1,S
2018-01-05,21:00:36,3620.0,78,1480,-22,3620.0,8,3621.0,39,S
2018-01-05,21:00:36,3621.0,24,1504,-14,3619.0,4,3621.0,33,B
2018-01-05,21:00:37,3619.0,30,1534,10,3619.0,8,3621.0,26,S
2018-01-05,21:00:38,3621.0,30,1564,-4,3619.0,13,3621.0,19,B
2018-01-05,21:00:38,3621.0,16,1580,-2,3619.0,14,3621.0,5,B
2018-01-05,21:00:39,3621.0,14,1594,-10,3620.0,66,3621.0,8,B
2018-01-05,21:00:39,3621.0,16,1610,0,3621.0,33,3622.0,7,B
2018-01-05,21:00:40,3622.0,8,1618,-6,3622.0,1,3623.0,25,B
2018-01-05,21:00:40,3623.0,4,1622,-2,3621.0,34,3623.0,33,B
2018-01-05,21:00:42,3622.0,86,1708,-44,3622.0,11,3623.0,24,S
2018-01-05,21:00:43,3622.0,2,1710,-2,3622.0,10,3623.0,28,S
2018-01-05,21:00:43,3622.0,4,1714,-4,3622.0,8,3623.0,28,S
2018-01-05,21:00:46,3622.0,32,1746,-30,3621.0,15,3622.0,14,S
2018-01-05,21:00:46,3621.0,2,1748,0,3621.0,14,3622.0,14,S
2018-01-05,21:00:47,3622.0,2,1750,0,3621.0,14,3622.0,13,B
2018-01-05,21:00:47,3622.0,26,1776,-16,3621.0,24,3623.0,17,B
2018-01-05,21:00:50,3622.0,4,1780,-4,3622.0,53,3623.0,18,B
2018-01-05,21:00:51,3623.0,2,1782,2,3622.0,54,3623.0,17,B
2018-01-05,21:00:53,3622.0,4,1786,-2,3622.0,52,3623.0,17,S
2018-01-05,21:00:54,3623.0,2,1788,-2,3622.0,52,3623.0,16,B
2018-01-05,21:00:54,3622.0,2,1790,0,3622.0,51,3623.0,16,S
2018-01-05,21:00:55,3623.0,2,1792,-2,3622.0,52,3623.0,15,B
2018-01-05,21:00:55,3622.0,42,1834,-12,3622.0,42,3623.0,4,S
2018-01-05,21:00:56,3623.0,10,1844,6,3622.0,43,3624.0,8,B
2018-01-05,21:00:58,3623.0,2,1846,2,3623.0,7,3624.0,3,B
2018-01-05,21:00:59,3623.0,4,1850,4,3623.0,5,3624.0,3,B
2018-01-05,21:00:59,3623.0,2,1852,0,3623.0,4,3624.0,3,B
2018-01-05,21:01:00,3622.0,42,1894,-42,3622.0,29,3624.0,7,S
2018-01-05,21:01:00,3623.0,60,1954,-24,3621.0,17,3623.0,10,B
2018-01-05,21:01:01,3623.0,2,1956,0,3621.0,17,3623.0,20,B
2018-01-05,21:01:02,3623.0,10,1966,-10,3621.0,22,3623.0,15,B
2018-01-05,21:01:06,3622.0,4,1970,0,3622.0,1,3623.0,18,S
2018-01-05,21:01:07,3621.0,4,1974,-2,3621.0,21,3623.0,18,S
2018-01-05,21:01:08,3621.0,2,1976,-2,3621.0,25,3622.0,6,S
2018-01-05,21:01:10,3622.0,14,1990,-4,3622.0,18,3623.0,16,B
2018-01-05,21:01:11,3622.0,32,2022,0,3622.0,2,3623.0,19,B
2018-01-05,21:01:11,3621.0,20,2042,-20,3621.0,12,3623.0,13,S
2018-01-05,21:01:12,3621.0,6,2048,-4,3621.0,10,3623.0,14,S
2018-01-05,21:01:13,3621.0,18,2066,-12,3620.0,10,3622.0,53,S
2018-01-05,21:01:13,3621.0,14,2080,0,3619.0,16,3621.0,13,S
2018-01-05,21:01:14,3620.0,6,2086,2,3619.0,16,3620.0,3,S
2018-01-05,21:01:15,3620.0,4,2090,0,3619.0,21,3621.0,23,S
2018-01-05,21:01:16,3619.0,4,2094,0,3619.0,20,3621.0,24,S
2018-01-05,21:01:17,3621.0,40,2134,26,3620.0,68,3621.0,4,B
2018-01-05,21:01:18,3621.0,8,2142,-8,3621.0,5,3622.0,61,B
2018-01-05,21:01:20,3621.0,12,2154,-8,3620.0,68,3621.0,2,B
2018-01-05,21:01:22,3621.0,2,2156,0,3620.0,72,3621.0,5,B
2018-01-05,21:01:22,3620.0,2,2158,-2,3620.0,71,3621.0,4,S
2018-01-05,21:01:23,3620.0,20,2178,-20,3620.0,62,3621.0,4,S
2018-01-05,21:01:24,3621.0,10,2188,0,3620.0,62,3622.0,22,B
2018-01-05,21:01:25,3621.0,2,2190,0,3621.0,5,3622.0,14,B
2018-01-05,21:01:27,3621.0,8,2198,0,3621.0,8,3622.0,4,B
2018-01-05,21:01:28,3621.0,2,2200,-2,3621.0,9,3622.0,7,B
2018-01-05,21:01:35,3622.0,2,2202,-2,3621.0,50,3622.0,19,B
2018-01-05,21:01:36,3621.0,70,2272,-52,3621.0,15,3622.0,26,S
2018-01-05,21:01:36,3621.0,30,2302,0,3620.0,66,3621.0,25,S
2018-01-05,21:01:37,3620.0,16,2318,0,3620.0,60,3621.0,23,S
2018-01-05,21:01:40,3621.0,4,2322,0,3620.0,161,3621.0,10,B
2018-01-05,21:01:41,3621.0,20,2342,0,3621.0,21,3622.0,26,B
2018-01-05,21:01:41,3621.0,2,2344,-2,3621.0,20,3622.0,26,B
2018-01-05,21:01:42,3622.0,2,2346,2,3621.0,20,3622.0,25,B
2018-01-05,21:01:43,3621.0,2,2348,0,3621.0,19,3622.0,20,S
2018-01-05,21:01:43,3621.0,6,2354,0,3621.0,21,3622.0,20,S
2018-01-05,21:01:44,3621.0,6,2360,0,3621.0,18,3622.0,20,S
2018-01-05,21:01:44,3621.0,2,2362,0,3621.0,17,3622.0,20,S
2018-01-05,21:01:48,3621.0,6,2368,-4,3621.0,14,3622.0,23,S
2018-01-05,21:01:50,3621.0,4,2372,-4,3621.0,12,3622.0,27,S
2018-01-05,21:01:52,3621.0,6,2378,-4,3621.0,9,3622.0,29,S
2018-01-05,21:01:53,3621.0,8,2386,-6,3621.0,6,3622.0,30,S
2018-01-05,21:01:54,3621.0,2,2388,0,3621.0,4,3622.0,32,S
2018-01-05,21:01:56,3621.0,10,2398,10,3620.0,168,3621.0,4,S
2018-01-05,21:01:59,3621.0,14,2412,6,3620.0,183,3621.0,104,S
2018-01-05,21:01:59,3621.0,16,2428,0,3620.0,183,3621.0,96,S
2018-01-05,21:02:01,3620.0,100,2528,-100,3620.0,133,3621.0,92,S
2018-01-05,21:02:02,3621.0,20,2548,-10,3620.0,123,3621.0,82,B
2018-01-05,21:02:03,3621.0,2,2550,-2,3620.0,123,3621.0,86,B
2018-01-05,21:02:05,3621.0,10,2560,0,3620.0,123,3621.0,81,B
2018-01-05,21:02:05,3621.0,4,2564,-2,3620.0,123,3621.0,79,B
2018-01-05,21:02:06,3620.0,10,2574,0,3620.0,113,3621.0,79,S
2018-01-05,21:02:06,3621.0,2,2576,0,3620.0,113,3621.0,78,B
2018-01-05,21:02:09,3621.0,26,2602,-26,3620.0,120,3621.0,65,B
2018-01-05,21:02:09,3621.0,130,2732,-50,3620.0,120,3622.0,26,B
2018-01-05,21:02:10,3621.0,4,2736,0,3621.0,2,3622.0,31,B
2018-01-05,21:02:12,3622.0,2,2738,0,3621.0,24,3622.0,24,B
2018-01-05,21:02:13,3621.0,56,2794,-2,3621.0,19,3622.0,12,S
2018-01-05,21:02:14,3622.0,24,2818,2,3622.0,39,3623.0,18,B
2018-01-05,21:02:14,3622.0,2,2820,0,3622.0,22,3623.0,12,B
2018-01-05,21:02:17,3622.0,10,2830,0,3622.0,22,3623.0,12,B
2018-01-05,21:02:18,3622.0,2,2832,0,3622.0,21,3623.0,13,B
2018-01-05,21:02:23,3622.0,10,2842,10,3621.0,27,3623.0,63,B
2018-01-05,21:02:26,3622.0,2,2844,-2,3621.0,27,3623.0,69,B
2018-01-05,21:02:26,3621.0,10,2854,-10,3621.0,22,3623.0,69,S
2018-01-05,21:02:27,3622.0,2,2856,0,3621.0,22,3622.0,3,B
2018-01-05,21:02:31,3622.0,2,2858,0,3621.0,23,3622.0,5,B
2018-01-05,21:02:33,3621.0,14,2872,2,3621.0,18,3622.0,5,S
2018-01-05,21:02:34,3622.0,4,2876,4,3621.0,21,3622.0,3,B
2018-01-05,21:02:35,3621.0,2,2878,0,3621.0,19,3622.0,3,S
2018-01-05,21:02:36,3621.0,16,2894,2,3621.0,11,3622.0,3,S
2018-01-05,21:02:38,3622.0,4,2898,4,3621.0,11,3622.0,1,B
2018-01-05,21:02:38,3621.0,2,2900,-2,3621.0,11,3622.0,1,S
2018-01-05,21:02:39,3622.0,2,2902,2,3621.0,15,3623.0,80,B
2018-01-05,21:02:42,3622.0,10,2912,-10,3622.0,12,3623.0,75,B
2018-01-05,21:02:46,3623.0,4,2916,-4,3622.0,17,3623.0,74,B
2018-01-05,21:02:49,3622.0,4,2920,4,3622.0,15,3623.0,67,S
2018-01-05,21:02:52,3623.0,2,2922,-2,3622.0,15,3623.0,66,B
2018-01-05,21:02:55,3622.0,4,2926,0,3622.0,3,3623.0,66,S
2018-01-05,21:02:55,3622.0,8,2934,4,3621.0,13,3622.0,67,S
2018-01-05,21:02:56,3621.0,26,2960,6,3620.0,124,3621.0,6,S
2018-01-05,21:02:56,3621.0,2,2962,2,3620.0,125,3621.0,7,S
2018-01-05,21:02:57,3620.0,20,2982,18,3620.0,114,3621.0,12,S
2018-01-05,21:02:57,3620.0,30,3012,28,3620.0,99,3621.0,26,S
2018-01-05,21:02:58,3620.0,74,3086,0,3620.0,62,3621.0,26,S
2018-01-05,21:02:59,3621.0,2,3088,2,3620.0,62,3621.0,17,B
2018-01-05,21:02:59,3621.0,28,3116,-26,3621.0,6,3622.0,20,B
2018-01-05,21:03:00,3622.0,2,3118,-2,3621.0,12,3622.0,21,B
2018-01-05,21:03:00,3622.0,18,3136,0,3621.0,12,3622.0,12,B
2018-01-05,21:03:02,3621.0,2,3138,0,3621.0,16,3622.0,2,S
2018-01-05,21:03:03,3621.0,2,3140,-2,3621.0,9,3622.0,3,S
2018-01-05,21:03:04,3622.0,2,3142,0,3620.0,75,3622.0,2,B
2018-01-05,21:03:08,3622.0,4,3146,0,3621.0,4,3622.0,21,B
2018-01-05,21:03:08,3621.0,8,3154,-8,3620.0,76,3621.0,3,S
2018-01-05,21:03:12,3621.0,6,3160,0,3620.0,70,3622.0,39,S
2018-01-05,21:03:14,3621.0,6,3166,2,3621.0,2,3622.0,34,S
2018-01-05,21:03:14,3620.0,6,3172,4,3620.0,67,3621.0,13,S
2018-01-05,21:03:22,3620.0,4,3176,0,3620.0,66,3621.0,3,S
2018-01-05,21:03:24,3620.0,10,3186,0,3620.0,62,3621.0,40,S
2018-01-05,21:03:25,3620.0,10,3196,0,3620.0,57,3621.0,40,S
2018-01-05,21:03:27,3620.0,10,3206,0,3620.0,55,3621.0,35,S
2018-01-05,21:03:27,3620.0,8,3214,0,3620.0,51,3621.0,35,S
2018-01-05,21:03:31,3621.0,4,3218,0,3620.0,50,3621.0,22,B
2018-01-05,21:03:32,3621.0,2,3220,2,3620.0,60,3621.0,21,B
2018-01-05,21:03:34,3621.0,2,3222,0,3620.0,61,3621.0,21,B
2018-01-05,21:03:35,3620.0,2,3224,0,3620.0,61,3621.0,22,S
2018-01-05,21:03:36,3620.0,2,3226,0,3620.0,60,3621.0,22,S
2018-01-05,21:03:36,3620.0,4,3230,2,3620.0,58,3621.0,22,S
2018-01-05,21:03:38,3621.0,6,3236,-6,3620.0,63,3622.0,15,B
2018-01-05,21:03:47,3621.0,2,3238,2,3620.0,60,3621.0,3,B
2018-01-05,21:03:50,3621.0,2,3240,0,3620.0,60,3622.0,42,B
2018-01-05,21:03:59,3622.0,10,3250,10,3621.0,1,3622.0,23,B
2018-01-05,21:04:00,3622.0,4,3254,-2,3621.0,1,3622.0,21,B
2018-01-05,21:04:00,3622.0,4,3258,4,3621.0,1,3622.0,19,B
2018-01-05,21:04:03,3621.0,2,3260,2,3620.0,91,3622.0,39,S
2018-01-05,21:04:04,3622.0,2,3262,2,3620.0,91,3622.0,38,B
2018-01-05,21:04:10,3621.0,2,3264,0,3620.0,86,3621.0,9,S
2018-01-05,21:04:17,3620.0,20,3284,20,3620.0,99,3621.0,5,S
2018-01-05,21:04:17,3620.0,2,3286,2,3620.0,98,3621.0,5,S
2018-01-05,21:04:20,3620.0,10,3296,10,3620.0,93,3621.0,13,S
2018-01-05,21:04:23,3621.0,10,3306,-10,3621.0,2,3622.0,26,B
2018-01-05,21:04:24,3621.0,2,3308,0,3621.0,23,3622.0,17,B
2018-01-05,21:04:24,3621.0,2,3310,-2,3621.0,18,3622.0,17,B
2018-01-05,21:04:25,3621.0,8,3318,-6,3621.0,14,3622.0,17,B
2018-01-05,21:04:28,3621.0,2,3320,0,3620.0,96,3622.0,25,B
2018-01-05,21:04:29,3621.0,2,3322,2,3620.0,97,3621.0,9,B
2018-01-05,21:04:31,3621.0,10,3332,0,3620.0,93,3621.0,4,B
2018-01-05,21:04:37,3620.0,2,3334,0,3620.0,92,3621.0,4,S
2018-01-05,21:04:38,3621.0,2,3336,0,3620.0,92,3621.0,3,B
2018-01-05,21:04:44,3621.0,4,3340,-2,3620.0,97,3621.0,2,B
2018-01-05,21:04:44,3621.0,6,3346,4,3621.0,10,3622.0,27,B
2018-01-05,21:04:55,3622.0,2,3348,2,3621.0,4,3622.0,42,B
2018-01-05,21:04:55,3621.0,2,3350,0,3621.0,5,3622.0,42,S
2018-01-05,21:04:56,3621.0,4,3354,0,3621.0,4,3622.0,38,S
2018-01-05,21:04:59,3621.0,2,3356,2,3621.0,19,3622.0,25,S
2018-01-05,21:05:00,3621.0,40,3396,-20,3620.0,73,3621.0,54,S
2018-01-05,21:05:00,3621.0,48,3444,-48,3620.0,74,3621.0,30,S
2018-01-05,21:05:01,3621.0,60,3504,-46,3621.0,4,3622.0,28,S
2018-01-05,21:05:02,3622.0,14,3518,-14,3621.0,8,3622.0,21,B
2018-01-05,21:05:10,3622.0,14,3532,0,3621.0,32,3622.0,65,B
2018-01-05,21:05:11,3622.0,10,3542,8,3621.0,36,3622.0,60,B
2018-01-05,21:05:15,3622.0,6,3548,-4,3621.0,34,3622.0,65,B
2018-01-05,21:05:18,3622.0,2,3550,2,3621.0,34,3622.0,65,B
2018-01-05,21:05:19,3622.0,48,3598,42,3621.0,34,3622.0,41,B
2018-01-05,21:05:19,3622.0,40,3638,12,3621.0,34,3622.0,21,B
2018-01-05,21:05:20,3622.0,36,3674,20,3621.0,35,3622.0,4,B
2018-01-05,21:05:20,3622.0,10,3684,6,3622.0,8,3623.0,73,B
2018-01-05,21:05:21,3622.0,2,3686,0,3622.0,15,3623.0,68,B
2018-01-05,21:05:24,3622.0,20,3706,8,3622.0,10,3623.0,68,B
2018-01-05,21:05:25,3622.0,6,3712,-6,3622.0,3,3623.0,68,B
2018-01-05,21:05:27,3621.0,4,3716,-2,3621.0,33,3623.0,68,S
2018-01-05,21:05:28,3622.0,2,3718,0,3621.0,33,3623.0,68,B
2018-01-05,21:05:29,3622.0,2,3720,0,3621.0,35,3623.0,68,B
2018-01-05,21:05:31,3621.0,4,3724,-4,3621.0,30,3623.0,68,S
2018-01-05,21:05:35,3622.0,4,3728,2,3621.0,29,3622.0,8,B
2018-01-05,21:05:36,3621.0,2,3730,0,3621.0,29,3622.0,8,S
2018-01-05,21:05:39,3622.0,10,3740,10,3621.0,29,3622.0,3,B
2018-01-05,21:05:41,3622.0,6,3746,0,3622.0,7,3623.0,73,B
2018-01-05,21:05:44,3622.0,10,3756,0,3622.0,2,3623.0,73,B
2018-01-05,21:05:47,3622.0,6,3762,-4,3621.0,31,3622.0,7,B
2018-01-05,21:05:48,3622.0,2,3764,0,3621.0,32,3622.0,6,B
2018-01-05,21:05:52,3621.0,4,3768,-4,3621.0,22,3622.0,14,S
2018-01-05,21:05:53,3621.0,42,3810,-34,3621.0,1,3622.0,15,S
2018-01-05,21:05:53,3621.0,2,3812,-2,3620.0,76,3621.0,34,S
2018-01-05,21:05:54,3620.0,80,3892,-10,3620.0,36,3621.0,35,S
2018-01-05,21:05:54,3620.0,74,3966,32,3619.0,22,3620.0,3,S
2018-01-05,21:05:59,3620.0,2,3968,-2,3620.0,7,3621.0,30,S
2018-01-05,21:06:00,3620.0,2,3970,-2,3620.0,6,3621.0,25,S
2018-01-05,21:06:00,3621.0,6,3976,0,3620.0,4,3621.0,44,B
2018-01-05,21:06:03,3620.0,2,3978,0,3620.0,16,3621.0,23,S
2018-01-05,21:06:04,3621.0,28,4006,-16,3620.0,16,3621.0,9,B
2018-01-05,21:06:04,3621.0,2,4008,-2,3620.0,16,3621.0,8,B
2018-01-05,21:06:05,3621.0,2,4010,0,3620.0,16,3621.0,7,B
2018-01-05,21:06:06,3620.0,12,4022,2,3620.0,6,3621.0,7,S
2018-01-05,21:06:14,3620.0,4,4026,0,3620.0,12,3621.0,7,S
2018-01-05,21:06:16,3621.0,16,4042,-16,3620.0,14,3622.0,15,B
2018-01-05,21:06:17,3620.0,4,4046,2,3621.0,2,3622.0,13,S
2018-01-05,21:06:18,3621.0,2,4048,0,3621.0,1,3622.0,11,B
2018-01-05,21:06:20,3622.0,6,4054,2,3621.0,4,3622.0,10,B
2018-01-05,21:06:20,3622.0,2,4056,0,3621.0,8,3622.0,9,B
2018-01-05,21:06:22,3622.0,2,4058,0,3621.0,9,3622.0,5,B
2018-01-05,21:06:23,3621.0,4,4062,-4,3621.0,2,3622.0,5,S
2018-01-05,21:06:24,3621.0,2,4064,-2,3621.0,1,3622.0,9,S
2018-01-05,21:06:26,3621.0,2,4066,-2,3620.0,6,3622.0,28,S
2018-01-05,21:06:28,3622.0,2,4068,0,3620.0,6,3622.0,27,B
2018-01-05,21:06:28,3622.0,4,4072,-2,3620.0,10,3622.0,25,B
2018-01-05,21:06:30,3622.0,2,4074,0,3621.0,9,3622.0,7,B
2018-01-05,21:06:30,3622.0,2,4076,2,3621.0,13,3622.0,14,B
2018-01-05,21:06:32,3621.0,18,4094,-10,3620.0,25,3621.0,1,S
2018-01-05,21:06:33,3621.0,2,4096,-2,3621.0,1,3622.0,22,S
2018-01-05,21:06:34,3622.0,4,4100,-4,3620.0,21,3621.0,1,B
2018-01-05,21:06:37,3621.0,4,4104,-2,3620.0,16,3622.0,25,S
2018-01-05,21:06:40,3621.0,2,4106,0,3620.0,27,3621.0,3,S
2018-01-05,21:06:43,3621.0,26,4132,-26,3620.0,20,3621.0,12,S
2018-01-05,21:06:43,3621.0,2,4134,0,3620.0,20,3621.0,11,S
2018-01-05,21:06:45,3621.0,2,4136,0,3620.0,20,3621.0,10,S
2018-01-05,21:06:52,3621.0,2,4138,0,3620.0,21,3621.0,9,S
2018-01-05,21:07:04,3621.0,4,4142,2,3620.0,21,3621.0,70,S
2018-01-05,21:07:08,3621.0,2,4144,0,3620.0,21,3621.0,59,S
2018-01-05,21:07:10,3621.0,20,4164,0,3620.0,21,3621.0,49,S
2018-01-05,21:07:14,3621.0,2,4166,0,3620.0,21,3621.0,48,S
2018-01-05,21:07:15,3621.0,6,4172,-6,3620.0,21,3621.0,45,S
2018-01-05,21:07:18,3620.0,32,4204,-20,3620.0,5,3621.0,50,S
2018-01-05,21:07:18,3620.0,10,4214,6,3619.0,21,3620.0,33,S
2018-01-05,21:07:19,3619.0,34,4248,28,3618.0,146,3619.0,3,S
2018-01-05,21:07:19,3618.0,18,4266,-6,3618.0,142,3619.0,1,S
2018-01-05,21:07:20,3619.0,2,4268,-2,3618.0,142,3620.0,11,B
2018-01-05,21:07:25,3619.0,4,4272,-4,3618.0,146,3620.0,24,B
2018-01-05,21:07:26,3619.0,2,4274,0,3618.0,146,3619.0,1,B
2018-01-05,21:07:29,3619.0,2,4276,0,3618.0,144,3619.0,13,B
2018-01-05,21:07:30,3618.0,202,4478,186,3618.0,44,3619.0,13,S
2018-01-05,21:07:31,3618.0,68,4546,52,3618.0,10,3619.0,14,S
2018-01-05,21:07:31,3618.0,22,4568,2,3617.0,9,3618.0,4,S
2018-01-05,21:07:32,3618.0,2,4570,0,3617.0,9,3618.0,10,S
2018-01-05,21:07:32,3618.0,2,4572,0,3617.0,9,3618.0,11,S
2018-01-05,21:07:34,3618.0,20,4592,0,3617.0,19,3619.0,14,S
2018-01-05,21:07:35,3617.0,2,4594,0,3617.0,18,3619.0,15,S
2018-01-05,21:07:35,3617.0,2,4596,0,3617.0,20,3619.0,15,S
2018-01-05,21:07:37,3617.0,2,4598,0,3617.0,20,3619.0,15,S
2018-01-05,21:07:38,3617.0,6,4604,-2,3618.0,1,3619.0,15,S
2018-01-05,21:07:39,3618.0,2,4606,0,3617.0,18,3619.0,15,B
2018-01-05,21:07:40,3619.0,2,4608,-2,3617.0,18,3619.0,12,B
2018-01-05,21:07:41,3619.0,2,4610,0,3618.0,1,3619.0,11,B
2018-01-05,21:07:42,3619.0,2,4612,0,3618.0,1,3619.0,10,B
2018-01-05,21:07:42,3618.0,4,4616,0,3617.0,18,3619.0,14,S
2018-01-05,21:07:44,3617.0,4,4620,-2,3617.0,18,3618.0,5,S
2018-01-05,21:07:48,3618.0,4,4624,4,3617.0,24,3618.0,13,B
2018-01-05,21:07:49,3617.0,10,4634,6,3617.0,20,3618.0,9,S
2018-01-05,21:07:50,3617.0,10,4644,0,3617.0,15,3618.0,10,S
2018-01-05,21:07:52,3618.0,2,4646,2,3617.0,19,3618.0,12,B
2018-01-05,21:07:59,3618.0,2,4648,2,3617.0,19,3618.0,9,B
2018-01-05,21:07:59,3618.0,2,4650,2,3617.0,19,3618.0,8,B
2018-01-05,21:08:00,3617.0,10,4660,-2,3617.0,14,3618.0,8,S
2018-01-05,21:08:01,3618.0,2,4662,2,3617.0,15,3618.0,7,B
2018-01-05,21:08:02,3618.0,10,4672,6,3618.0,4,3619.0,30,B
2018-01-05,21:08:04,3618.0,10,4682,-2,3618.0,9,3619.0,2,B
2018-01-05,21:08:05,3618.0,6,4688,0,3617.0,24,3619.0,26,B
2018-01-05,21:08:08,3618.0,2,4690,2,3617.0,20,3618.0,1,B
2018-01-05,21:08:09,3618.0,2,4692,2,3618.0,1,3619.0,27,B
2018-01-05,21:08:10,3618.0,2,4694,-2,3617.0,20,3619.0,23,B
2018-01-05,21:08:10,3617.0,20,4714,-6,3617.0,11,3618.0,1,S
2018-01-05,21:08:11,3618.0,2,4716,0,3618.0,1,3619.0,19,B
2018-01-05,21:08:11,3617.0,22,4738,18,3616.0,26,3618.0,4,S
2018-01-05,21:08:12,3618.0,2,4740,2,3617.0,4,3618.0,9,B
2018-01-05,21:08:13,3617.0,2,4742,0,3617.0,3,3618.0,4,S
2018-01-05,21:08:18,3617.0,12,4754,10,3616.0,26,3617.0,14,S
2018-01-05,21:08:19,3617.0,28,4782,0,3616.0,26,3618.0,3,S
2018-01-05,21:08:20,3617.0,6,4788,-6,3617.0,2,3618.0,5,S
2018-01-05,21:08:24,3617.0,8,4796,-6,3616.0,30,3617.0,1,S
2018-01-05,21:08:25,3617.0,2,4798,0,3617.0,2,3618.0,17,S
2018-01-05,21:08:29,3616.0,8,4806,-2,3616.0,26,3617.0,6,S
2018-01-05,21:08:30,3617.0,4,4810,0,3616.0,27,3617.0,4,B
2018-01-05,21:08:31,3617.0,4,4814,0,3616.0,27,3617.0,2,B
2018-01-05,21:08:31,3617.0,4,4818,0,3617.0,8,3618.0,33,B
2018-01-05,21:08:32,3617.0,4,4822,-4,3617.0,8,3618.0,33,B
2018-01-05,21:08:36,3617.0,6,4828,-4,3617.0,5,3618.0,28,B
2018-01-05,21:08:39,3618.0,6,4834,2,3617.0,7,3618.0,25,B
2018-01-05,21:08:39,3617.0,2,4836,0,3617.0,6,3618.0,25,S
