time,cash,RB10
2018-04-02 09:05:40,500000.0,0.0
2018-04-02 09:05:41,500000.0,0.0
2018-04-02 09:05:42,500000.0,0.0
2018-04-02 09:05:46,500000.0,0.0
2018-04-02 09:05:47,500000.0,0.0
2018-04-02 09:05:47,500000.0,0.0
2018-04-02 09:05:49,500000.0,0.0
2018-04-02 09:05:49,500000.0,0.0
2018-04-02 09:05:53,500000.0,0.0
2018-04-02 09:05:55,500000.0,0.0
2018-04-02 09:05:57,500000.0,0.0
2018-04-02 09:05:57,500000.0,0.0
2018-04-02 09:05:58,500000.0,0.0
2018-04-02 09:05:58,500000.0,0.0
2018-04-02 09:05:59,500000.0,0.0
2018-04-02 09:05:59,500000.0,0.0
2018-04-02 09:06:01,500000.0,0.0
2018-04-02 09:06:02,500000.0,0.0
2018-04-02 09:06:06,500000.0,0.0
2018-04-02 09:06:06,500000.0,0.0
2018-04-02 09:06:07,500000.0,0.0
2018-04-02 09:06:07,500000.0,0.0
2018-04-02 09:06:08,500000.0,0.0
2018-04-02 09:06:08,500000.0,0.0
2018-04-02 09:06:09,500000.0,0.0
2018-04-02 09:06:10,500000.0,0.0
2018-04-02 09:06:11,500000.0,0.0
2018-04-02 09:06:14,500000.0,0.0
2018-04-02 09:06:14,500000.0,0.0
2018-04-02 09:06:15,500000.0,0.0
2018-04-02 09:06:15,500000.0,0.0
2018-04-02 09:06:16,500000.0,0.0
2018-04-02 09:06:16,500000.0,0.0
2018-04-02 09:06:17,500000.0,0.0
2018-04-02 09:06:17,500000.0,0.0
2018-04-02 09:06:18,500000.0,0.0
2018-04-02 09:06:18,500000.0,0.0
2018-04-02 09:06:19,500000.0,0.0
2018-04-02 09:06:19,500000.0,0.0
2018-04-02 09:06:20,500000.0,0.0
2018-04-02 09:06:21,500000.0,0.0
2018-04-02 09:06:21,500000.0,0.0
2018-04-02 09:06:22,500000.0,0.0
2018-04-02 09:06:23,500000.0,0.0
2018-04-02 09:06:24,500000.0,0.0
2018-04-02 09:06:25,500000.0,0.0
2018-04-02 09:06:26,500000.0,0.0
2018-04-02 09:06:26,500000.0,0.0
2018-04-02 09:06:27,500000.0,0.0
2018-04-02 09:06:27,500000.0,0.0
2018-04-02 09:06:28,500000.0,0.0
2018-04-02 09:06:28,500000.0,0.0
2018-04-02 09:06:29,500000.0,0.0
2018-04-02 09:06:31,500000.0,0.0
2018-04-02 09:06:32,500000.0,0.0
2018-04-02 09:06:32,500000.0,0.0
2018-04-02 09:06:33,500000.0,0.0
2018-04-02 09:06:34,500000.0,0.0
2018-04-02 09:06:35,500000.0,0.0
2018-04-02 09:06:35,500000.0,0.0
2018-04-02 09:06:36,500000.0,0.0
2018-04-02 09:06:38,500000.0,0.0
2018-04-02 09:06:38,500000.0,0.0
2018-04-02 09:06:39,500000.0,0.0
2018-04-02 09:06:40,500000.0,0.0
2018-04-02 09:06:40,500000.0,0.0
2018-04-02 09:06:41,500000.0,0.0
2018-04-02 09:06:43,500000.0,0.0
2018-04-02 09:06:43,500000.0,0.0
2018-04-02 09:06:46,500000.0,0.0
2018-04-02 09:06:47,500000.0,0.0
2018-04-02 09:06:48,500000.0,0.0
2018-04-02 09:06:50,500000.0,0.0
2018-04-02 09:06:51,500000.0,0.0
2018-04-02 09:06:52,500000.0,0.0
2018-04-02 09:06:53,500000.0,0.0
2018-04-02 09:06:53,500000.0,0.0
2018-04-02 09:06:57,500000.0,0.0
2018-04-02 09:06:59,500000.0,0.0
2018-04-02 09:07:01,500000.0,0.0
2018-04-02 09:07:04,500000.0,0.0
2018-04-02 09:07:05,500000.0,0.0
2018-04-02 09:07:06,500000.0,0.0
2018-04-02 09:07:06,500000.0,0.0
2018-04-02 09:07:07,500000.0,0.0
2018-04-02 09:07:08,500000.0,0.0
2018-04-02 09:07:08,500000.0,0.0
2018-04-02 09:07:09,500000.0,0.0
2018-04-02 09:07:12,500000.0,0.0
2018-04-02 09:07:14,500000.0,0.0
2018-04-02 09:07:16,500000.0,0.0
2018-04-02 09:07:17,500000.0,0.0
2018-04-02 09:07:20,500000.0,0.0
2018-04-02 09:07:26,500000.0,0.0
2018-04-02 09:07:26,500000.0,0.0
2018-04-02 09:07:27,500000.0,0.0
2018-04-02 09:07:27,500000.0,0.0
2018-04-02 09:07:28,500000.0,0.0
2018-04-02 09:07:34,500000.0,0.0
2018-04-02 09:07:35,500000.0,0.0
2018-04-02 09:07:35,500000.0,0.0
2018-04-02 09:07:36,500000.0,0.0
2018-04-02 09:07:37,500000.0,0.0
2018-04-02 09:07:40,500000.0,0.0
2018-04-02 09:07:41,500000.0,0.0
2018-04-02 09:07:44,500000.0,0.0
2018-04-02 09:07:45,500000.0,0.0
2018-04-02 09:07:46,500000.0,0.0
2018-04-02 09:07:47,500000.0,0.0
2018-04-02 09:07:48,500000.0,0.0
2018-04-02 09:07:50,500000.0,0.0
2018-04-02 09:07:56,500000.0,0.0
2018-04-02 09:07:56,500000.0,0.0
2018-04-02 09:07:58,500000.0,0.0
2018-04-02 09:08:05,500000.0,0.0
2018-04-02 09:08:05,500000.0,0.0
2018-04-02 09:08:07,500000.0,0.0
2018-04-02 09:08:08,500000.0,0.0
2018-04-02 09:08:11,500000.0,0.0
2018-04-02 09:08:17,500000.0,0.0
2018-04-02 09:08:19,500000.0,0.0
2018-04-02 09:08:23,500000.0,0.0
2018-04-02 09:08:24,500000.0,0.0
2018-04-02 09:08:25,500000.0,0.0
2018-04-02 09:08:26,500000.0,0.0
2018-04-02 09:08:32,500000.0,0.0
2018-04-02 09:08:35,500000.0,0.0
2018-04-02 09:08:42,500000.0,0.0
2018-04-02 09:08:42,500000.0,0.0
2018-04-02 09:08:46,500000.0,0.0
2018-04-02 09:08:48,500000.0,0.0
2018-04-02 09:08:54,500000.0,0.0
2018-04-02 09:08:55,500000.0,0.0
2018-04-02 09:09:02,500000.0,0.0
2018-04-02 09:09:05,500000.0,0.0
2018-04-02 09:09:15,500000.0,0.0
2018-04-02 09:09:16,500000.0,0.0
2018-04-02 09:09:24,500000.0,0.0
2018-04-02 09:09:26,500000.0,0.0
2018-04-02 09:09:27,500000.0,0.0
2018-04-02 09:09:37,500000.0,0.0
2018-04-02 09:09:41,500000.0,0.0
2018-04-02 09:09:42,500000.0,0.0
2018-04-02 09:09:44,500000.0,0.0
2018-04-02 09:09:45,500000.0,0.0
2018-04-02 09:09:46,500000.0,0.0
2018-04-02 09:09:46,500000.0,0.0
2018-04-02 09:09:48,500000.0,0.0
2018-04-02 09:09:59,500000.0,0.0
2018-04-02 09:09:59,500000.0,0.0
2018-04-02 09:10:00,500000.0,0.0
2018-04-02 09:10:03,500000.0,0.0
2018-04-02 09:10:08,500000.0,0.0
2018-04-02 09:10:10,500000.0,0.0
2018-04-02 09:10:10,500000.0,0.0
2018-04-02 09:10:33,500000.0,0.0
2018-04-02 09:10:34,500000.0,0.0
2018-04-02 09:10:34,500000.0,0.0
2018-04-02 09:10:35,500000.0,0.0
2018-04-02 09:10:35,500000.0,0.0
2018-04-02 09:10:36,500000.0,0.0
2018-04-02 09:10:38,500000.0,0.0
2018-04-02 09:10:40,500000.0,0.0
2018-04-02 09:10:40,500000.0,0.0
2018-04-02 09:10:47,500000.0,0.0
2018-04-02 09:10:50,500000.0,0.0
2018-04-02 09:10:50,500000.0,0.0
2018-04-02 09:10:51,500000.0,0.0
2018-04-02 09:10:52,500000.0,0.0
2018-04-02 09:10:53,500000.0,0.0
2018-04-02 09:10:54,500000.0,0.0
2018-04-02 09:10:56,500000.0,0.0
2018-04-02 09:10:58,500000.0,0.0
2018-04-02 09:10:58,500000.0,0.0
2018-04-02 09:10:59,500000.0,0.0
2018-04-02 09:11:00,500000.0,0.0
2018-04-02 09:11:03,500000.0,0.0
2018-04-02 09:11:04,500000.0,0.0
2018-04-02 09:11:06,500000.0,0.0
2018-04-02 09:11:07,500000.0,0.0
2018-04-02 09:11:19,500000.0,0.0
2018-04-02 09:11:23,500000.0,0.0
2018-04-02 09:11:34,500000.0,0.0
2018-04-02 09:11:37,500000.0,0.0
2018-04-02 09:11:37,500000.0,0.0
2018-04-02 09:11:41,500000.0,0.0
2018-04-02 09:11:45,500000.0,0.0
2018-04-02 09:11:47,500000.0,0.0
2018-04-02 09:11:49,500000.0,0.0
2018-04-02 09:11:51,500000.0,0.0
2018-04-02 09:11:53,500000.0,0.0
2018-04-02 09:11:55,500000.0,0.0
2018-04-02 09:11:56,500000.0,0.0
2018-04-02 09:11:57,500000.0,0.0
2018-04-02 09:11:58,500000.0,0.0
2018-04-02 09:12:00,500000.0,0.0
2018-04-02 09:12:01,500000.0,0.0
2018-04-02 09:12:02,500000.0,0.0
2018-04-02 09:12:03,500000.0,0.0
2018-04-02 09:12:04,500000.0,0.0
2018-04-02 09:12:05,500000.0,0.0
2018-04-02 09:12:06,500000.0,0.0
2018-04-02 09:12:11,500000.0,0.0
2018-04-02 09:12:12,500000.0,0.0
2018-04-02 09:12:16,500000.0,0.0
2018-04-02 09:12:19,500000.0,0.0
2018-04-02 09:12:29,500000.0,0.0
2018-04-02 09:12:35,500000.0,0.0
2018-04-02 09:12:35,500000.0,0.0
2018-04-02 09:12:49,500000.0,0.0
2018-04-02 09:12:50,500000.0,0.0
2018-04-02 09:12:50,500000.0,0.0
2018-04-02 09:12:51,500000.0,0.0
2018-04-02 09:12:57,500000.0,0.0
2018-04-02 09:13:00,500000.0,0.0
2018-04-02 09:13:13,500000.0,0.0
2018-04-02 09:13:17,500000.0,0.0
2018-04-02 09:13:18,500000.0,0.0
2018-04-02 09:13:24,500000.0,0.0
2018-04-02 09:13:27,500000.0,0.0
2018-04-02 09:13:30,500000.0,0.0
2018-04-02 09:13:59,500000.0,0.0
2018-04-02 09:14:00,500000.0,0.0
2018-04-02 09:14:04,500000.0,0.0
2018-04-02 09:14:05,500000.0,0.0
2018-04-02 09:14:08,500000.0,0.0
2018-04-02 09:14:09,500000.0,0.0
2018-04-02 09:14:16,500000.0,0.0
2018-04-02 09:14:18,500000.0,0.0
2018-04-02 09:14:38,500000.0,0.0
2018-04-02 09:14:54,500000.0,0.0
2018-04-02 09:15:21,500000.0,0.0
2018-04-02 09:15:37,500000.0,0.0
2018-04-02 09:16:09,500000.0,0.0
2018-04-02 09:16:22,500000.0,0.0
2018-04-02 09:16:45,500000.0,0.0
2018-04-02 09:16:48,500000.0,0.0
2018-04-02 09:16:49,500000.0,0.0
2018-04-02 09:16:52,500000.0,0.0
2018-04-02 09:16:58,500000.0,0.0
2018-04-02 09:16:59,500000.0,0.0
2018-04-02 09:17:07,500000.0,0.0
2018-04-02 09:17:15,500000.0,0.0
2018-04-02 09:17:23,500000.0,0.0
2018-04-02 09:17:29,500000.0,0.0
2018-04-02 09:17:29,500000.0,0.0
2018-04-02 09:17:52,500000.0,0.0
2018-04-02 09:18:05,500000.0,0.0
2018-04-02 09:18:08,500000.0,0.0
2018-04-02 09:18:10,500000.0,0.0
2018-04-02 09:18:24,500000.0,0.0
2018-04-02 09:18:31,500000.0,0.0
2018-04-02 09:18:39,500000.0,0.0
2018-04-02 09:18:50,500000.0,0.0
2018-04-02 09:18:58,500000.0,0.0
2018-04-02 09:19:02,500000.0,0.0
2018-04-02 09:20:13,500000.0,0.0
2018-04-02 09:20:17,500000.0,0.0
2018-04-02 09:20:48,500000.0,0.0
2018-04-02 09:20:52,500000.0,0.0
2018-04-02 09:21:31,500000.0,0.0
2018-04-02 09:21:36,500000.0,0.0
2018-04-02 09:21:39,500000.0,0.0
2018-04-02 09:21:41,500000.0,0.0
2018-04-02 09:22:01,500000.0,0.0
2018-04-02 09:22:03,500000.0,0.0
2018-04-02 09:22:03,500000.0,0.0
2018-04-02 09:22:16,500000.0,0.0
2018-04-02 09:22:17,500000.0,0.0
2018-04-02 09:22:19,500000.0,0.0
2018-04-02 09:22:20,500000.0,0.0
2018-04-02 09:22:21,500000.0,0.0
2018-04-02 09:22:22,500000.0,0.0
2018-04-02 09:22:22,500000.0,0.0
2018-04-02 09:22:25,500000.0,0.0
2018-04-02 09:22:30,500000.0,0.0
2018-04-02 09:22:34,500000.0,0.0
2018-04-02 09:22:45,500000.0,0.0
2018-04-02 09:22:49,500000.0,0.0
2018-04-02 09:22:53,500000.0,0.0
2018-04-02 09:22:59,500000.0,0.0
2018-04-02 09:23:00,500000.0,0.0
2018-04-02 09:23:00,500000.0,0.0
2018-04-02 09:23:01,500000.0,0.0
2018-04-02 09:23:07,500000.0,0.0
2018-04-02 09:23:12,500000.0,0.0
2018-04-02 09:23:12,500000.0,0.0
2018-04-02 09:23:16,500000.0,0.0
2018-04-02 09:23:17,500000.0,0.0
2018-04-02 09:23:19,500000.0,0.0
2018-04-02 09:23:44,500000.0,0.0
2018-04-02 09:23:45,500000.0,0.0
2018-04-02 09:23:46,500000.0,0.0
2018-04-02 09:23:47,500000.0,0.0
2018-04-02 09:23:51,500000.0,0.0
2018-04-02 09:24:02,500000.0,0.0
2018-04-02 09:24:06,500000.0,0.0
2018-04-02 09:24:33,500000.0,0.0
2018-04-02 09:24:39,500000.0,0.0
2018-04-02 09:24:41,500000.0,0.0
2018-04-02 09:24:42,500000.0,0.0
2018-04-02 09:24:47,500000.0,0.0
2018-04-02 09:25:06,500000.0,0.0
2018-04-02 09:25:07,500000.0,0.0
2018-04-02 09:25:12,500000.0,0.0
2018-04-02 09:25:14,500000.0,0.0
2018-04-02 09:25:14,500000.0,0.0
2018-04-02 09:25:59,500000.0,0.0
2018-04-02 09:26:08,500000.0,0.0
2018-04-02 09:26:14,500000.0,0.0
2018-04-02 09:26:15,500000.0,0.0
2018-04-02 09:26:16,500000.0,0.0
2018-04-02 09:26:35,500000.0,0.0
2018-04-02 09:26:38,500000.0,0.0
2018-04-02 09:26:39,500000.0,0.0
2018-04-02 09:26:39,500000.0,0.0
2018-04-02 09:26:41,500000.0,0.0
2018-04-02 09:26:41,500000.0,0.0
2018-04-02 09:26:45,500000.0,0.0
2018-04-02 09:26:55,500000.0,0.0
2018-04-02 09:26:57,500000.0,0.0
2018-04-02 09:26:57,500000.0,0.0
2018-04-02 09:26:58,500000.0,0.0
2018-04-02 09:27:04,500000.0,0.0
2018-04-02 09:27:05,500000.0,0.0
2018-04-02 09:27:05,500000.0,0.0
2018-04-02 09:27:06,500000.0,0.0
2018-04-02 09:27:06,500000.0,0.0
2018-04-02 09:27:10,500000.0,0.0
2018-04-02 09:27:14,500000.0,0.0
2018-04-02 09:27:15,500000.0,0.0
2018-04-02 09:27:18,500000.0,0.0
2018-04-02 09:27:19,500000.0,0.0
2018-04-02 09:27:21,500000.0,0.0
2018-04-02 09:27:26,500000.0,0.0
2018-04-02 09:27:34,500000.0,0.0
2018-04-02 09:27:34,500000.0,0.0
2018-04-02 09:27:50,500000.0,0.0
2018-04-02 09:27:52,500000.0,0.0
2018-04-02 09:27:56,500000.0,0.0
2018-04-02 09:27:56,500000.0,0.0
2018-04-02 09:28:01,500000.0,0.0
2018-04-02 09:28:08,500000.0,0.0
2018-04-02 09:28:22,500000.0,0.0
2018-04-02 09:28:28,500000.0,0.0
2018-04-02 09:28:28,500000.0,0.0
2018-04-02 09:28:37,500000.0,0.0
2018-04-02 09:28:37,500000.0,0.0
2018-04-02 09:28:41,500000.0,0.0
2018-04-02 09:28:54,500000.0,0.0
2018-04-02 09:29:04,500000.0,0.0
2018-04-02 09:29:06,500000.0,0.0
2018-04-02 09:29:16,500000.0,0.0
2018-04-02 09:29:19,500000.0,0.0
2018-04-02 09:29:23,500000.0,0.0
2018-04-02 09:29:24,500000.0,0.0
2018-04-02 09:29:24,500000.0,0.0
2018-04-02 09:29:27,500000.0,0.0
2018-04-02 09:29:36,500000.0,0.0
2018-04-02 09:29:37,500000.0,0.0
2018-04-02 09:29:40,500000.0,0.0
2018-04-02 09:29:45,500000.0,0.0
2018-04-02 09:30:01,500000.0,0.0
2018-04-02 09:30:04,500000.0,0.0
2018-04-02 09:30:07,500000.0,0.0
2018-04-02 09:30:11,500000.0,0.0
2018-04-02 09:30:22,500000.0,0.0
2018-04-02 09:30:28,500000.0,0.0
2018-04-02 09:30:28,500000.0,0.0
2018-04-02 09:30:34,500000.0,0.0
2018-04-02 09:30:36,500000.0,0.0
2018-04-02 09:30:37,500000.0,0.0
2018-04-02 09:30:41,500000.0,0.0
2018-04-02 09:30:42,500000.0,0.0
2018-04-02 09:30:46,500000.0,0.0
2018-04-02 09:30:47,500000.0,0.0
2018-04-02 09:30:48,500000.0,0.0
2018-04-02 09:30:52,500000.0,0.0
2018-04-02 09:31:02,500000.0,0.0
2018-04-02 09:31:19,500000.0,0.0
2018-04-02 09:31:27,500000.0,0.0
2018-04-02 09:31:29,500000.0,0.0
2018-04-02 09:31:30,500000.0,0.0
2018-04-02 09:31:35,500000.0,0.0
2018-04-02 09:31:36,500000.0,0.0
2018-04-02 09:31:37,500000.0,0.0
2018-04-02 09:31:38,500000.0,0.0
2018-04-02 09:31:43,500000.0,0.0
2018-04-02 09:31:46,500000.0,0.0
2018-04-02 09:31:46,500000.0,0.0
2018-04-02 09:31:47,500000.0,0.0
2018-04-02 09:31:49,500000.0,0.0
2018-04-02 09:32:03,500000.0,0.0
2018-04-02 09:32:04,500000.0,0.0
2018-04-02 09:32:16,500000.0,0.0
2018-04-02 09:32:19,500000.0,0.0
2018-04-02 09:32:30,500000.0,0.0
2018-04-02 09:32:31,500000.0,0.0
2018-04-02 09:32:47,500000.0,0.0
2018-04-02 09:32:53,500000.0,0.0
2018-04-02 09:32:53,500000.0,0.0
2018-04-02 09:33:06,500000.0,0.0
2018-04-02 09:33:07,500000.0,0.0
2018-04-02 09:33:11,500000.0,0.0
2018-04-02 09:33:12,500000.0,0.0
2018-04-02 09:33:13,500000.0,0.0
2018-04-02 09:33:19,500000.0,0.0
2018-04-02 09:33:24,500000.0,0.0
2018-04-02 09:33:41,500000.0,0.0
2018-04-02 09:33:57,500000.0,0.0
2018-04-02 09:34:10,500000.0,0.0
2018-04-02 09:34:26,500000.0,0.0
2018-04-02 09:34:34,500000.0,0.0
2018-04-02 09:34:45,500000.0,0.0
2018-04-02 09:34:51,500000.0,0.0
2018-04-02 09:35:09,500000.0,0.0
2018-04-02 09:35:16,500000.0,0.0
2018-04-02 09:35:35,500000.0,0.0
2018-04-02 09:35:40,500000.0,0.0
2018-04-02 09:36:05,500000.0,0.0
2018-04-02 09:36:08,500000.0,0.0
2018-04-02 09:36:51,500000.0,0.0
2018-04-02 09:38:06,500000.0,0.0
2018-04-02 09:38:24,500000.0,0.0
2018-04-02 09:39:03,500000.0,0.0
2018-04-02 09:39:03,500000.0,0.0
2018-04-02 09:39:04,500000.0,0.0
2018-04-02 09:39:10,500000.0,0.0
2018-04-02 09:39:32,500000.0,0.0
2018-04-02 09:39:34,500000.0,0.0
2018-04-02 09:39:50,500000.0,0.0
2018-04-02 09:39:50,500000.0,0.0
2018-04-02 09:39:51,500000.0,0.0
2018-04-02 09:39:58,500000.0,0.0
2018-04-02 09:40:07,500000.0,0.0
2018-04-02 09:40:11,500000.0,0.0
2018-04-02 09:40:25,500000.0,0.0
2018-04-02 09:40:26,500000.0,0.0
2018-04-02 09:40:51,500000.0,0.0
2018-04-02 09:40:57,500000.0,0.0
2018-04-02 09:40:58,500000.0,0.0
2018-04-02 09:41:03,500000.0,0.0
2018-04-02 09:41:04,500000.0,0.0
2018-04-02 09:41:54,500000.0,0.0
2018-04-02 09:42:04,500000.0,0.0
2018-04-02 09:42:06,500000.0,0.0
2018-04-02 09:42:22,500000.0,0.0
2018-04-02 09:42:48,500000.0,0.0
2018-04-02 09:42:58,500000.0,0.0
2018-04-02 09:43:29,500000.0,0.0
2018-04-02 09:43:49,500000.0,0.0
2018-04-02 09:44:04,500000.0,0.0
2018-04-02 09:44:35,500000.0,0.0
2018-04-02 09:44:54,500000.0,0.0
2018-04-02 09:44:57,500000.0,0.0
2018-04-02 09:45:00,500000.0,0.0
2018-04-02 09:45:09,500000.0,0.0
2018-04-02 09:45:22,500000.0,0.0
2018-04-02 09:45:25,500000.0,0.0
2018-04-02 09:45:25,500000.0,0.0
2018-04-02 09:45:26,500000.0,0.0
2018-04-02 09:45:26,500000.0,0.0
2018-04-02 09:45:32,500000.0,0.0
2018-04-02 09:45:39,500000.0,0.0
2018-04-02 09:45:39,500000.0,0.0
2018-04-02 09:46:09,500000.0,0.0
2018-04-02 09:46:15,500000.0,0.0
2018-04-02 09:46:16,500000.0,0.0
2018-04-02 09:46:27,500000.0,0.0
2018-04-02 09:46:34,500000.0,0.0
2018-04-02 09:46:44,500000.0,0.0
2018-04-02 09:46:56,500000.0,0.0
2018-04-02 09:48:49,500000.0,0.0
2018-04-02 09:48:49,500000.0,0.0
2018-04-02 09:48:50,500000.0,0.0
2018-04-02 09:48:53,500000.0,0.0
2018-04-02 09:48:56,500000.0,0.0
2018-04-02 09:48:57,500000.0,0.0
2018-04-02 09:48:57,500000.0,0.0
2018-04-02 09:48:58,500000.0,0.0
2018-04-02 09:49:02,500000.0,0.0
2018-04-02 09:49:06,500000.0,0.0
2018-04-02 09:49:26,500000.0,0.0
2018-04-02 09:49:27,500000.0,0.0
2018-04-02 09:49:28,500000.0,0.0
2018-04-02 09:49:33,500000.0,0.0
2018-04-02 09:49:33,500000.0,0.0
2018-04-02 09:49:34,500000.0,0.0
2018-04-02 09:49:59,500000.0,0.0
2018-04-02 09:50:25,500000.0,0.0
2018-04-02 09:51:01,500000.0,0.0
2018-04-02 09:51:08,500000.0,0.0
2018-04-02 09:51:33,500000.0,0.0
2018-04-02 09:51:33,500000.0,0.0
2018-04-02 09:51:47,500000.0,0.0
2018-04-02 09:51:56,500000.0,0.0
2018-04-02 09:52:04,500000.0,0.0
2018-04-02 09:52:09,500000.0,0.0
2018-04-02 09:52:16,500000.0,0.0
2018-04-02 09:52:19,500000.0,0.0
2018-04-02 09:52:23,500000.0,0.0
2018-04-02 09:52:25,500000.0,0.0
2018-04-02 09:52:27,500000.0,0.0
2018-04-02 09:52:29,500000.0,0.0
2018-04-02 09:52:30,500000.0,0.0
2018-04-02 09:52:30,500000.0,0.0
2018-04-02 09:52:31,500000.0,0.0
